POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
480, 80, 22.341, 0, 125, 113, 27, 130, 8
481, 79, 11.0276, 0, 125, 113, 27, 130, 9
482, 80, 14.0661, 0, 125, 113, 27, 130, 9
483, 18, 355.255, 108.061, 136, 130, 8, 126, 6
484, 18, 0.0602805, 0.962689, 136, 130, 8, 126, 6
485, 18, 0.850259, 0, 136, 130, 8, 126, 6
486, 18, 1.04666, 0, 136, 130, 8, 126, 6
487, 17, 1.12131, 0, 136, 130, 8, 126, 6
488, 17, 1.26343, 0, 136, 130, 8, 126, 6
489, 17, 0.78701, 0, 136, 130, 8, 126, 6
490, 18, 2.83354, 0, 136, 130, 8, 126, 6
491, 16, 9.38135, 0, 136, 130, 8, 126, 6
492, 15, 11.2174, 0, 136, 130, 7, 126, 5
493, 15, 7.92195, 0, 136, 130, 7, 126, 5
494, 15, 9.09813, 0, 136, 130, 7, 126, 5
495, 15, 7.14262, 0, 136, 130, 7, 126, 5
496, 14, 11.8997, 0, 136, 130, 7, 126, 5
497, 15, 9.16118, 0, 136, 130, 7, 126, 5
498, 15, 16.8608, 0, 136, 130, 8, 126, 6
499, 16, 15.1646, 0, 136, 130, 8, 126, 6
500, 18, 17.2802, 0, 136, 130, 8, 127, 6
501, 18, 8.00922, 0, 136, 130, 8, 127, 6
502, 18, 9.61491, 0, 136, 130, 8, 127, 6
503, 19, 6.45817, 0, 136, 130, 8, 127, 6
504, 19, 9.97994, 0, 136, 130, 8, 127, 6
505, 19, 3.34538, 0, 135, 130, 8, 127, 6
506, 19, 3.95805, 0, 135, 130, 8, 127, 6
507, 19, 3.00087, 0, 135, 130, 8, 127, 6
508, 19, 3.80189, 0, 136, 130, 8, 127, 6
509, 19, 3.22906, 0, 136, 130, 8, 127, 6
510, 19, 4.14786, 0, 136, 130, 8, 127, 6
511, 19, 3.41746, 0, 136, 130, 8, 127, 6
512, 19, 4.50573, 0, 136, 130, 8, 127, 6
513, 19, 3.02575, 0, 136, 130, 8, 127, 6
514, 19, 4.22549, 0, 136, 130, 8, 127, 6
515, 19, 2.85016, 0, 136, 130, 8, 127, 6
516, 19, 3.76875, 0, 136, 130, 8, 127, 6
517, 19, 2.58282, 0, 136, 130, 8, 127, 6
518, 19, 3.37252, 0, 136, 130, 8, 127, 6
519, 19, 2.32975, 0, 136, 130, 8, 127, 6
520, 18, 8.11501, 0, 136, 130, 8, 127, 6
521, 17, 12.7911, 0, 136, 130, 8, 126, 6
522, 17, 14.2466, 0, 136, 130, 8, 126, 6
523, 18, 5.58333, 0, 136, 130, 8, 126, 6
524, 17, 11.7361, 0, 136, 130, 8, 126, 6
525, 18, 11.2626, 0, 136, 130, 8, 126, 6
526, 18, 15.7102, 0, 135, 130, 8, 127, 6
527, 19, 13.3048, 0, 135, 129, 8, 127, 6
528, 19, 17.0318, 0, 134, 129, 8, 127, 6
529, 20, 9.59818, 0, 134, 129, 8, 127, 6
530, 20, 11.9328, 0, 134, 129, 8, 127, 6
531, 20, 8.79227, 0, 134, 129, 8, 127, 6
532, 20, 9.02742, 0, 134, 129, 8, 127, 6
533, 20, 3.36633, 0, 134, 129, 8, 127, 6
534, 20, 7.07029, 0, 134, 129, 8, 127, 6
535, 20, 8.42219, 0, 134, 129, 8, 127, 6
536, 19, 16.9895, 0, 134, 129, 8, 127, 6
537, 18, 20.1404, 0, 134, 129, 8, 127, 6
538, 16, 26.3656, 0, 134, 130, 8, 126, 6
539, 16, 19.0875, 0, 135, 130, 8, 126, 6
540, 16, 20.9121, 0, 136, 130, 8, 126, 6
541, 17, 8.55497, 0, 137, 130, 8, 126, 6
542, 17, 7.75124, 0, 137, 130, 8, 126, 6
543, 17, 5.38965, 0, 136, 130, 8, 126, 6
544, 17, 5.76159, 0, 136, 130, 7, 126, 6
545, 18, 3.93305, 0, 136, 130, 8, 126, 6
546, 18, 4.11443, 0, 136, 130, 8, 126, 6
547, 18, 2.73715, 0, 136, 130, 8, 126, 6
548, 18, 4.32719, 0, 136, 130, 8, 126, 6
549, 17, 4.19398, 0, 136, 130, 8, 126, 6
550, 17, 5.36118, 0, 136, 130, 8, 126, 6
551, 17, 3.80399, 0, 136, 130, 8, 126, 6
552, 17, 8.40892, 0, 136, 130, 7, 126, 5
553, 17, 4.03331, 0, 136, 130, 7, 126, 5
554, 18, 3.9306, 0, 136, 130, 7, 126, 5
555, 17, 2.77151, 0, 136, 130, 7, 126, 6
556, 17, 3.66917, 0, 137, 130, 7, 126, 5
557, 17, 2.76326, 0, 137, 130, 7, 126, 6
558, 17, 3.48479, 0, 137, 130, 7, 126, 6
559, 17, 3.64364, 0, 136, 130, 7, 126, 5
560, 17, 3.65121, 0, 136, 130, 7, 126, 5
561, 17, 2.71927, 0, 136, 130, 7, 126, 5
562, 17, 4.16096, 0, 137, 130, 7, 126, 6
563, 17, 2.79263, 0, 137, 130, 8, 126, 6
564, 18, 1.6777, 0, 137, 130, 7, 126, 6
565, 17, 1.3517, 0, 137, 130, 7, 126, 6
566, 17, 1.58317, 0, 137, 130, 7, 126, 6
567, 17, 1.59544, 0, 137, 130, 7, 126, 5
568, 17, 2.45448, 0, 137, 130, 7, 126, 5
569, 17, 1.39416, 0, 137, 130, 7, 126, 5
570, 17, 2.09729, 0, 137, 130, 7, 126, 5
571, 17, 1.15076, 0, 137, 130, 7, 126, 5
572, 17, 1.61878, 0, 137, 130, 7, 126, 5
573, 17, 1.84941, 0, 137, 130, 7, 126, 5
574, 18, 4.71168, 0, 137, 130, 8, 126, 6
575, 18, 1.73114, 0, 137, 130, 8, 126, 6
576, 17, 5.50549, 0, 137, 130, 7, 126, 5
577, 17, 2.20963, 0, 137, 130, 7, 126, 6
578, 17, 3.1207, 0, 137, 130, 7, 126, 6
579, 17, 2.38306, 0, 137, 130, 7, 126, 6
580, 17, 3.89262, 0, 137, 130, 7, 126, 6
581, 17, 5.30714, 0, 136, 130, 7, 126, 6
582, 16, 19.1411, 0, 135, 130, 8, 126, 6
583, 17, 16.9936, 0, 134, 130, 8, 127, 6
584, 19, 22.2062, 0, 134, 129, 8, 127, 6
585, 19, 7.72053, 0, 134, 129, 8, 127, 6
586, 18, 13.1575, 0, 135, 130, 8, 127, 6
587, 19, 6.58843, 0, 135, 130, 8, 127, 6
588, 19, 12.4737, 0, 134, 129, 8, 127, 6
589, 19, 5.55159, 0, 134, 129, 8, 127, 6
590, 18, 14.1667, 0, 135, 130, 8, 127, 6
591, 18, 4.84252, 0, 135, 130, 8, 127, 6
592, 18, 13.1664, 0, 134, 130, 8, 127, 6
593, 19, 6.30735, 0, 134, 130, 8, 127, 6
594, 18, 15.044, 0, 135, 130, 8, 127, 6
595, 16, 22.8518, 0, 135, 130, 8, 127, 6
596, 16, 28.616, 0, 136, 129, 8, 127, 6
597, 18, 23.7731, 0, 136, 129, 9, 127, 7
598, 18, 27.8465, 0, 136, 129, 9, 127, 7
599, 19, 23.1285, 0, 136, 129, 9, 127, 7
600, 18, 30.6256, 0, 136, 129, 8, 127, 6
601, 18, 20.0857, 0, 136, 129, 9, 127, 7
602, 18, 25.1566, 0, 136, 129, 8, 127, 6
603, 17, 20.5788, 0, 136, 129, 9, 127, 7
604, 16, 27.0158, 0, 136, 129, 8, 127, 6
605, 13, 26.7786, 0, 137, 130, 7, 126, 6
606, 12, 21.4739, 0, 140, 130, 6, 126, 4
607, 12, 8.45108, 0.558818, 141, 130, 6, 126, 5
608, 12, 3.69026, 0, 142, 130, 6, 126, 5
609, 12, 1.45381, 0, 142, 130, 6, 126, 5
610, 12, 1.64816, 0, 142, 130, 6, 126, 5
611, 12, 1.29246, 0, 142, 130, 6, 126, 5
612, 12, 1.49796, 0, 142, 130, 6, 126, 5
613, 12, 0.966435, 0, 142, 130, 6, 126, 5
614, 12, 1.46164, 0, 142, 130, 7, 126, 5
615, 12, 0.939624, 0, 142, 130, 6, 126, 5
616, 12, 1.75551, 0, 142, 130, 7, 126, 5
617, 13, 1.3941, 0, 142, 130, 7, 126, 5
618, 13, 2.15241, 0, 142, 130, 7, 126, 5
619, 13, 1.48483, 0, 142, 130, 7, 126, 5
620, 12, 2.52387, 0, 142, 130, 7, 126, 5
621, 12, 0.961166, 0, 142, 130, 7, 126, 5
622, 12, 1.01965, 0, 142, 130, 7, 126, 5
623, 12, 0.827369, 0, 142, 130, 7, 126, 5
624, 12, 3.5238, 0, 142, 130, 6, 126, 4
625, 12, 0.775586, 0, 142, 130, 6, 126, 4
626, 12, 1.61396, 0, 142, 130, 6, 126, 4
627, 12, 0.96939, 0, 142, 130, 6, 126, 4
628, 12, 1.19502, 0, 142, 130, 6, 126, 5
629, 12, 0.746868, 0, 142, 130, 6, 126, 5
630, 12, 0.603091, 0, 142, 130, 6, 126, 5
631, 12, 0.775477, 0, 142, 130, 6, 126, 4
632, 12, 0.97967, 0, 142, 130, 6, 126, 4
633, 12, 0.929997, 0, 142, 130, 6, 126, 4
634, 12, 1.31836, 0, 142, 130, 6, 126, 4
635, 12, 0.818886, 0, 142, 130, 6, 126, 4
636, 12, 1.06155, 0, 142, 130, 6, 126, 4
637, 12, 0.629752, 0, 142, 130, 6, 126, 4
638, 12, 0.945833, 0, 142, 130, 6, 126, 4
639, 12, 0.409314, 0, 142, 130, 6, 126, 4
640, 12, 0.934627, 0, 142, 129, 6, 126, 5
641, 12, 0.713834, 0, 142, 130, 6, 126, 5
642, 12, 1.70452, 0, 142, 130, 6, 126, 4
643, 12, 0.883333, 0, 142, 130, 6, 126, 5
644, 12, 1.26951, 0, 142, 130, 6, 126, 5
645, 12, 0.746215, 0, 142, 130, 6, 126, 5
646, 12, 1.05824, 0, 142, 129, 6, 126, 5
647, 12, 0.655324, 0, 142, 129, 6, 126, 5
648, 12, 3.59623, 0, 142, 130, 6, 126, 4
649, 12, 0.480869, 0, 142, 130, 6, 126, 4
650, 12, 0.695139, 0, 142, 130, 6, 126, 4
651, 12, 0.671215, 0, 142, 129, 6, 126, 4
652, 12, 0.630474, 0, 142, 129, 6, 126, 4
653, 12, 0.259831, 0, 142, 129, 6, 126, 4
654, 12, 0.240455, 0, 142, 129, 6, 126, 4
655, 12, 0.218273, 0, 142, 129, 6, 126, 4
656, 12, 0.399074, 0, 142, 129, 6, 126, 4
657, 12, 0.120929, 0, 142, 129, 6, 126, 4
658, 84, 384.184, 396.928, 109, 117, 24, 125, 22
659, 84, 3.37794, 0.874581, 109, 117, 24, 125, 22
660, 84, 16.6785, 0, 109, 117, 23, 125, 21
661, 81, 19.1101, 0, 109, 117, 23, 125, 21
662, 82, 18.2018, 0, 109, 117, 23, 125, 21
663, 81, 15.1344, 0, 109, 117, 23, 125, 21
664, 83, 20.3666, 0, 109, 117, 23, 125, 21
665, 84, 12.5555, 0, 109, 117, 23, 125, 21
666, 84, 17.5031, 0, 109, 117, 23, 125, 21
667, 84, 11.752, 0, 109, 117, 23, 125, 21
668, 84, 17.9686, 0, 109, 117, 23, 125, 21
669, 84, 11.2628, 0, 109, 117, 23, 125, 21
670, 85, 17.7547, 0, 109, 117, 23, 125, 21
671, 85, 11.835, 0, 109, 117, 23, 125, 21
672, 81, 25.2572, 0, 109, 116, 21, 125, 19
673, 79, 18.716, 0, 109, 116, 21, 125, 19
674, 80, 18.092, 0, 109, 116, 21, 125, 19
675, 78, 15.4263, 0, 109, 116, 21, 125, 19
676, 80, 19.692, 0, 109, 116, 21, 125, 19
677, 77, 19.1746, 0, 109, 116, 21, 125, 19
678, 79, 18.5452, 0, 109, 116, 21, 125, 19
679, 78, 15.0748, 0, 109, 116, 21, 125, 19
680, 81, 22.5487, 0, 109, 116, 22, 125, 19
681, 78, 21.0439, 0, 109, 116, 21, 126, 19
682, 79, 18.7004, 0, 109, 116, 21, 126, 19
683, 77, 16.8851, 0, 109, 116, 21, 126, 19
684, 80, 22.2432, 0, 109, 116, 21, 126, 19
685, 77, 19.2138, 0, 109, 116, 21, 126, 19
686, 79, 19.9923, 0, 109, 116, 21, 126, 19
687, 79, 15.3438, 0, 109, 116, 21, 126, 19
688, 82, 23.9175, 0, 109, 116, 22, 126, 19
689, 83, 11.6073, 0, 109, 116, 22, 126, 19
690, 83, 17.3067, 0, 109, 116, 22, 126, 19
691, 83, 10.9935, 0, 109, 116, 22, 126, 19
692, 83, 17.8723, 0, 109, 116, 22, 126, 19
693, 83, 10.6215, 0, 109, 116, 22, 126, 20
694, 83, 17.2891, 0, 109, 116, 22, 126, 20
695, 83, 11.1219, 0, 109, 116, 22, 126, 20
696, 81, 25.7988, 0, 109, 116, 21, 126, 19
697, 78, 18.3663, 0, 109, 116, 21, 126, 19
698, 79, 18.3807, 0, 109, 116, 21, 126, 19
699, 78, 15.5577, 0, 109, 116, 21, 126, 19
700, 79, 19.9626, 0, 109, 116, 21, 126, 19
701, 76, 20.0235, 0, 109, 116, 21, 126, 19
702, 77, 19.1413, 0, 109, 116, 21, 126, 19
703, 76, 15.3139, 0, 109, 116, 21, 126, 19
704, 79, 22.9742, 0, 109, 116, 21, 126, 19
705, 76, 20.3524, 0, 109, 116, 21, 126, 18
706, 77, 19.0211, 0, 109, 116, 21, 126, 18
707, 76, 15.8387, 0, 109, 116, 21, 126, 18
708, 78, 21.4889, 0, 109, 116, 21, 126, 18
709, 76, 17.8727, 0, 109, 116, 21, 126, 18
710, 78, 19.7701, 0, 109, 116, 21, 126, 18
711, 78, 15.773, 0, 109, 116, 21, 126, 18
712, 81, 24.6014, 0, 109, 116, 21, 126, 19
713, 81, 11.5498, 0, 109, 116, 21, 126, 19
714, 82, 18.1648, 0, 109, 116, 21, 126, 19
715, 82, 11.6165, 0, 109, 116, 21, 126, 19
716, 82, 18.0946, 0, 109, 116, 21, 126, 19
717, 82, 11.8455, 0, 109, 116, 21, 126, 19
718, 83, 17.358, 0, 109, 116, 21, 126, 19
719, 83, 10.7536, 0, 109, 116, 21, 126, 19
720, 76, 37.3972, 0, 109, 116, 18, 126, 16
721, 74, 17.6737, 0, 109, 116, 18, 126, 16
722, 75, 17.4789, 0, 109, 116, 18, 126, 16
723, 73, 17.0822, 0, 109, 116, 18, 126, 16
724, 76, 20.2831, 0, 109, 116, 18, 126, 16
725, 73, 18.544, 0, 109, 116, 18, 126, 16
726, 74, 18.0163, 0, 109, 116, 19, 126, 16
727, 74, 14.3699, 0, 109, 116, 19, 126, 16
728, 77, 22.2493, 0, 109, 116, 19, 126, 16
729, 73, 21.2574, 0, 110, 116, 19, 126, 16
730, 74, 18.1711, 0, 110, 116, 19, 126, 16
731, 72, 16.8031, 0, 110, 116, 19, 126, 16
732, 75, 23.2249, 0, 110, 116, 19, 126, 17
733, 73, 18.2225, 0, 110, 116, 19, 126, 17
734, 75, 19.8122, 0, 110, 116, 19, 126, 17
735, 75, 15.4157, 0, 110, 116, 19, 126, 17
736, 79, 25.6664, 0, 110, 116, 19, 126, 17
737, 79, 12.0331, 0, 110, 116, 19, 126, 17
738, 80, 17.5868, 0, 110, 116, 19, 126, 17
739, 80, 11.439, 0, 110, 116, 20, 126, 17
740, 80, 18.3163, 0, 110, 116, 20, 126, 17
741, 80, 11.6709, 0, 110, 116, 20, 126, 17
742, 80, 16.9771, 0, 110, 116, 20, 126, 17
743, 80, 10.8638, 0, 110, 116, 20, 126, 17
744, 78, 27.9842, 0, 110, 116, 19, 126, 17
745, 76, 18.1204, 0, 110, 116, 19, 126, 17
746, 77, 18.6406, 0, 110, 116, 19, 126, 17
747, 75, 17.3275, 0, 110, 116, 19, 126, 17
748, 77, 21.0672, 0, 110, 116, 20, 126, 17
749, 74, 18.9253, 0, 110, 116, 19, 126, 17
750, 76, 19.0278, 0, 110, 116, 20, 126, 17
751, 75, 14.6568, 0, 110, 116, 20, 126, 17
752, 78, 22.9519, 0, 110, 116, 20, 126, 17
753, 75, 21.7669, 0, 110, 116, 20, 126, 17
754, 75, 18.6412, 0, 110, 116, 20, 126, 17
755, 74, 16.9181, 0, 110, 116, 20, 126, 17
756, 77, 22.8139, 0, 110, 116, 20, 126, 17
757, 75, 17.6867, 0, 110, 116, 20, 126, 17
758, 76, 19.6877, 0, 110, 116, 20, 126, 17
759, 76, 15.8456, 0, 110, 116, 20, 126, 17
760, 80, 24.5439, 0, 110, 116, 20, 126, 18
761, 80, 12.0037, 0, 110, 116, 20, 126, 18
762, 81, 17.4804, 0, 110, 116, 20, 126, 18
763, 81, 11.3914, 0, 110, 116, 20, 126, 18
764, 81, 18.5758, 0, 110, 116, 20, 126, 18
765, 81, 11.5624, 0, 110, 116, 20, 126, 18
766, 81, 17.5547, 0, 110, 116, 20, 126, 18
767, 81, 11.1806, 0, 110, 116, 21, 126, 18
768, 79, 27.5724, 0, 109, 116, 20, 126, 17
769, 76, 18.6785, 0, 110, 116, 20, 126, 17
770, 77, 17.7595, 0, 110, 116, 20, 126, 17
771, 76, 16.6968, 0, 110, 116, 20, 126, 17
772, 78, 20.4405, 0, 110, 116, 20, 126, 17
773, 75, 18.0703, 0, 110, 116, 20, 126, 17
774, 76, 18.6511, 0, 110, 116, 20, 126, 17
775, 75, 15.8868, 0, 110, 116, 20, 126, 17
776, 78, 23.4665, 0, 109, 116, 20, 126, 17
777, 75, 20.8715, 0, 110, 116, 20, 126, 17
778, 76, 18.2199, 0, 110, 116, 20, 126, 17
779, 75, 15.9579, 0, 110, 116, 20, 126, 17
780, 77, 21.8817, 0, 109, 116, 20, 126, 17
781, 75, 18.9243, 0, 109, 116, 20, 126, 17
782, 77, 20.1036, 0, 109, 116, 20, 126, 17
783, 77, 15.5524, 0, 109, 116, 20, 126, 17
784, 80, 24.0404, 0, 109, 116, 20, 126, 17
785, 81, 12.1654, 0, 109, 116, 20, 126, 17
786, 81, 17.476, 0, 109, 116, 20, 126, 18
787, 81, 11.7601, 0, 109, 116, 21, 126, 18
788, 81, 18.0788, 0, 109, 116, 21, 126, 18
789, 82, 11.2934, 0, 109, 116, 21, 126, 18
790, 82, 17.3018, 0, 109, 116, 21, 126, 18
791, 82, 11.2293, 0, 109, 116, 21, 126, 18
792, 79, 27.6741, 0, 109, 116, 20, 126, 17
793, 77, 17.9861, 0, 109, 116, 20, 126, 17
794, 77, 18.0835, 0, 109, 116, 20, 126, 17
795, 76, 16.9949, 0, 109, 116, 20, 126, 17
796, 78, 20.4356, 0, 109, 116, 20, 126, 17
797, 75, 18.3219, 0, 109, 116, 20, 126, 17
798, 76, 18.4267, 0, 109, 116, 20, 126, 17
799, 76, 14.4043, 0, 109, 116, 20, 126, 17
800, 78, 21.5587, 0, 109, 116, 20, 126, 17
801, 75, 20.3666, 0, 109, 116, 20, 126, 17
802, 76, 17.7061, 0, 109, 116, 20, 126, 17
803, 74, 16.3491, 0, 109, 116, 20, 126, 17
804, 77, 21.756, 0, 109, 116, 20, 126, 17
805, 75, 17.529, 0, 109, 116, 20, 126, 17
806, 77, 20.1648, 0, 109, 116, 20, 126, 17
807, 77, 15.0181, 0, 109, 116, 20, 126, 17
808, 81, 24.0507, 0, 109, 116, 20, 126, 17
809, 81, 11.8265, 0, 109, 116, 20, 126, 17
810, 81, 17.3737, 0, 109, 116, 20, 126, 17
811, 81, 11.3472, 0, 109, 116, 20, 126, 17
812, 82, 18.0903, 0, 109, 116, 20, 126, 17
813, 82, 11.6359, 0, 109, 116, 21, 126, 17
814, 82, 16.9738, 0, 109, 116, 21, 126, 17
815, 82, 11.1353, 0, 109, 116, 21, 126, 17
816, 79, 26.727, 0, 109, 116, 20, 126, 17
817, 77, 18.0374, 0, 109, 116, 20, 126, 17
818, 78, 18.2345, 0, 109, 116, 20, 126, 17
819, 76, 17.954, 0, 109, 116, 20, 126, 17
820, 78, 20.4037, 0, 109, 116, 20, 126, 17
821, 75, 19.1352, 0, 109, 116, 20, 126, 17
822, 77, 18.4418, 0, 109, 116, 20, 126, 17
823, 76, 14.3357, 0, 109, 116, 20, 126, 17
824, 79, 21.1227, 0, 108, 116, 20, 126, 17
825, 76, 18.834, 0, 109, 116, 20, 126, 17
826, 76, 18.2803, 0, 109, 116, 20, 126, 17
827, 75, 15.2949, 0, 109, 116, 20, 126, 17
828, 77, 20.4072, 0, 108, 116, 20, 126, 17
829, 75, 17.388, 0, 109, 116, 20, 126, 17
830, 77, 19.4269, 0, 108, 116, 20, 126, 17
831, 77, 14.6095, 0, 108, 116, 20, 126, 17
832, 81, 24.3953, 0, 108, 116, 20, 126, 17
833, 81, 11.4498, 0, 108, 116, 20, 126, 17
834, 82, 17.3762, 0, 108, 116, 20, 126, 17
835, 82, 11.1593, 0, 108, 116, 21, 126, 17
836, 82, 18.2732, 0, 108, 116, 21, 126, 17
837, 82, 11.4246, 0, 108, 116, 21, 126, 17
838, 83, 17.2595, 0, 108, 116, 21, 126, 17
839, 83, 11.647, 0, 108, 116, 21, 126, 17
840, 79, 27.4687, 0, 108, 116, 20, 126, 17
841, 77, 18.5524, 0, 108, 116, 20, 126, 17
842, 78, 17.9232, 0, 108, 116, 20, 126, 17
843, 76, 16.0927, 0, 108, 116, 20, 126, 17
844, 78, 20.3322, 0, 108, 116, 20, 126, 17
845, 76, 18.394, 0, 108, 116, 20, 126, 17
846, 77, 18.7854, 0, 108, 116, 20, 126, 17
847, 76, 15.1406, 0, 108, 116, 20, 126, 17
848, 79, 22.0421, 0, 108, 116, 20, 126, 17
849, 75, 20.9706, 0, 108, 116, 20, 126, 17
850, 76, 17.9946, 0, 108, 116, 20, 126, 17
851, 75, 16.9011, 0, 108, 116, 20, 126, 17
852, 77, 21.6479, 0, 108, 116, 20, 126, 17
853, 75, 18.4865, 0, 108, 116, 20, 126, 17
854, 77, 20.0564, 0, 108, 116, 20, 126, 17
855, 77, 15.6126, 0, 108, 116, 20, 126, 16
856, 81, 25.2554, 0, 108, 116, 20, 126, 17
857, 81, 11.7197, 0, 108, 116, 20, 126, 17
858, 82, 18.3412, 0, 108, 116, 21, 126, 17
859, 82, 11.4704, 0, 108, 116, 21, 126, 17
860, 83, 18.5782, 0, 108, 116, 21, 126, 17
861, 83, 11.4669, 0, 108, 116, 21, 126, 17
862, 83, 16.5635, 0, 108, 116, 21, 126, 17
863, 83, 11.6057, 0, 108, 116, 21, 126, 17
864, 79, 29.3216, 0, 107, 117, 20, 126, 16
865, 77, 17.3526, 0, 107, 117, 20, 126, 16
866, 78, 17.9766, 0, 107, 117, 20, 126, 16
867, 77, 15.8379, 0, 107, 117, 20, 126, 16
868, 79, 19.8833, 0, 107, 117, 20, 126, 16
869, 76, 19.1224, 0, 107, 117, 20, 126, 16
870, 77, 18.2348, 0, 107, 117, 20, 126, 16
871, 77, 14.6056, 0, 107, 117, 20, 126, 16
872, 79, 21.61, 0, 107, 117, 20, 126, 17
873, 77, 18.9477, 0, 107, 117, 20, 126, 16
874, 77, 18.7312, 0, 107, 117, 20, 126, 17
875, 76, 15.0569, 0, 107, 117, 20, 126, 17
876, 78, 21.0285, 0, 107, 117, 20, 126, 17
877, 76, 17.7249, 0, 107, 117, 20, 126, 17
878, 78, 20.1196, 0, 107, 117, 21, 126, 17
879, 79, 15.2092, 0, 107, 117, 21, 126, 17
880, 82, 24.8069, 0, 107, 117, 21, 126, 17
881, 82, 12.4127, 0, 107, 117, 21, 126, 17
882, 83, 17.3751, 0, 107, 117, 21, 126, 17
883, 83, 11.7086, 0, 107, 117, 21, 126, 17
884, 83, 18.6279, 0, 107, 117, 21, 126, 17
885, 83, 11.7788, 0, 107, 117, 21, 126, 17
886, 84, 16.6801, 0, 107, 117, 21, 126, 17
887, 84, 12.2616, 0, 107, 117, 21, 126, 17
888, 80, 29.7234, 0, 107, 117, 20, 126, 16
889, 78, 17.781, 0, 107, 117, 20, 126, 16
890, 79, 18.2812, 0, 107, 117, 20, 126, 16
891, 77, 15.9337, 0, 107, 117, 20, 126, 16
892, 79, 20.3298, 0, 107, 117, 20, 126, 16
893, 76, 18.9289, 0, 107, 117, 20, 126, 16
894, 78, 18.4655, 0, 107, 117, 21, 126, 16
895, 77, 14.7159, 0, 107, 117, 21, 126, 16
896, 80, 21.6076, 0, 107, 117, 21, 126, 16
897, 77, 18.2982, 0, 107, 117, 21, 126, 16
898, 78, 18.6317, 0, 107, 117, 21, 126, 16
899, 77, 15.285, 0, 107, 117, 21, 126, 16
900, 79, 21.2208, 0, 107, 117, 21, 126, 17
901, 77, 17.4352, 0, 107, 117, 21, 126, 16
902, 79, 19.7055, 0, 107, 117, 21, 126, 17
903, 79, 15.4512, 0, 107, 117, 21, 126, 16
904, 82, 24.2673, 0, 107, 117, 21, 126, 17
905, 83, 12.5397, 0, 107, 117, 21, 126, 17
906, 83, 17.5979, 0, 107, 117, 21, 126, 17
907, 83, 11.7717, 0, 107, 117, 22, 126, 17
908, 83, 18.8941, 0, 107, 117, 22, 126, 17
909, 83, 12.2852, 0, 107, 117, 22, 126, 17
910, 84, 17.2797, 0, 107, 117, 22, 126, 17
911, 84, 12.1445, 0, 107, 117, 22, 126, 17
912, 80, 28.7288, 0, 107, 117, 21, 126, 16
913, 78, 18.4367, 0, 107, 117, 21, 126, 16
914, 79, 18.686, 0, 107, 117, 21, 126, 16
915, 77, 16.0155, 0, 107, 117, 21, 126, 16
916, 79, 20.3916, 0, 107, 117, 21, 126, 16
917, 76, 19.1836, 0, 107, 117, 21, 126, 16
918, 77, 18.753, 0, 107, 117, 21, 126, 16
919, 77, 14.9745, 0, 107, 117, 21, 126, 16
920, 80, 21.8522, 0, 107, 117, 21, 126, 16
921, 77, 18.7609, 0, 107, 117, 21, 126, 16
922, 77, 18.5969, 0, 107, 117, 21, 126, 16
923, 76, 15.0428, 0, 107, 117, 21, 126, 16
924, 79, 20.2556, 0, 107, 117, 21, 126, 16
925, 77, 17.7865, 0, 107, 117, 21, 126, 16
926, 78, 20.0081, 0, 107, 117, 21, 126, 16
927, 78, 16.1644, 0, 107, 117, 21, 126, 16
928, 82, 24.8344, 0, 107, 117, 21, 126, 16
929, 82, 12.4166, 0, 107, 117, 21, 126, 16
930, 83, 17.8331, 0, 107, 117, 21, 126, 16
931, 83, 12.6124, 0, 107, 117, 22, 126, 16
932, 83, 18.826, 0, 107, 117, 22, 126, 16
933, 83, 12.4312, 0, 107, 117, 22, 126, 17
934, 84, 17.8583, 0, 107, 117, 22, 126, 17
935, 84, 12.3763, 0, 107, 117, 22, 126, 17
936, 80, 28.0741, 0, 107, 117, 20, 126, 16
937, 79, 17.0921, 0, 107, 117, 20, 126, 16
938, 79, 18.3397, 0, 107, 117, 21, 126, 16
939, 78, 15.99, 0, 107, 117, 20, 126, 16
940, 79, 19.6784, 0, 107, 117, 21, 126, 16
941, 77, 17.4425, 0, 107, 117, 21, 126, 16
942, 78, 18.6268, 0, 107, 117, 21, 126, 16
943, 78, 15.5649, 0, 107, 117, 21, 126, 16
944, 80, 21.8203, 0, 107, 117, 21, 126, 16
945, 78, 18.9427, 0, 107, 117, 21, 126, 16
946, 78, 17.8822, 0, 107, 117, 21, 126, 16
947, 77, 14.998, 0, 107, 117, 21, 126, 16
948, 79, 19.9752, 0, 107, 117, 21, 126, 16
949, 77, 16.699, 0, 107, 117, 21, 126, 16
950, 79, 19.2113, 0, 107, 117, 21, 126, 16
951, 78, 15.7545, 0, 107, 117, 20, 126, 15
952, 82, 23.6073, 0, 106, 117, 21, 126, 16
953, 82, 12.1339, 0, 106, 117, 21, 126, 16
954, 53, 337.803, 40.5477, 97, 119, 17, 125, 7
955, 55, 12.102, 0.941378, 97, 119, 17, 125, 7
956, 53, 18.9426, 0, 97, 119, 16, 125, 7
957, 55, 12.6812, 0, 96, 119, 16, 125, 7
958, 56, 14.2817, 0, 96, 119, 16, 125, 7
959, 56, 9.64954, 0, 96, 119, 17, 125, 7
960, 55, 18.7921, 0, 96, 119, 16, 125, 7
961, 54, 10.9082, 0, 96, 119, 16, 125, 7
