POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
485, 31, 0.000381264, 0, 48, 128, 0, 128, 0
486, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
487, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
488, 31, 0.000612745, 0, 48, 128, 0, 128, 0
489, 31, 0.00295479, 0, 48, 128, 0, 128, 0
490, 31, 0.000626362, 0, 48, 128, 0, 128, 0
491, 31, 0.000517429, 0, 48, 128, 0, 128, 0
492, 31, 0.000258715, 0, 48, 128, 0, 128, 0
493, 31, 0.00117102, 0, 48, 128, 0, 128, 0
494, 31, 0.00083061, 0, 48, 128, 0, 128, 0
495, 31, 0.00179739, 0, 48, 128, 0, 128, 0
496, 31, 0.0158633, 0, 48, 128, 0, 128, 0
497, 31, 0, 0, 48, 128, 0, 128, 0
498, 31, 0.00138889, 0, 48, 128, 0, 128, 0
499, 31, 0, 0, 48, 128, 0, 128, 0
500, 31, 0, 0, 48, 128, 0, 128, 0
501, 31, 0, 0, 48, 128, 0, 128, 0
502, 31, 0, 0, 48, 128, 0, 128, 0
503, 31, 0, 0, 48, 128, 0, 128, 0
504, 31, 0.059409, 0, 48, 128, 0, 128, 0
505, 31, 0.0318219, 0, 48, 128, 0, 128, 0
506, 31, 0.0184777, 0, 48, 128, 0, 128, 0
507, 31, 0.000136166, 0, 48, 128, 0, 128, 0
508, 31, 0, 0, 48, 128, 0, 128, 0
509, 31, 0.000381264, 0, 48, 128, 0, 128, 0
510, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
511, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
512, 31, 0.000612745, 0, 48, 128, 0, 128, 0
513, 31, 0.00295479, 0, 48, 128, 0, 128, 0
514, 31, 0.000626362, 0, 48, 128, 0, 128, 0
515, 31, 0.000517429, 0, 48, 128, 0, 128, 0
516, 31, 0.000258715, 0, 48, 128, 0, 128, 0
517, 31, 0.00117102, 0, 48, 128, 0, 128, 0
518, 31, 0.00083061, 0, 48, 128, 0, 128, 0
519, 31, 0.00179739, 0, 48, 128, 0, 128, 0
520, 31, 0.0158633, 0, 48, 128, 0, 128, 0
521, 31, 0, 0, 48, 128, 0, 128, 0
522, 31, 0.00138889, 0, 48, 128, 0, 128, 0
523, 31, 0, 0, 48, 128, 0, 128, 0
524, 31, 0, 0, 48, 128, 0, 128, 0
525, 31, 0, 0, 48, 128, 0, 128, 0
526, 31, 0, 0, 48, 128, 0, 128, 0
527, 31, 0, 0, 48, 128, 0, 128, 0
528, 31, 0.059409, 0, 48, 128, 0, 128, 0
529, 31, 0.0318219, 0, 48, 128, 0, 128, 0
530, 31, 0.0184777, 0, 48, 128, 0, 128, 0
531, 31, 0.000136166, 0, 48, 128, 0, 128, 0
532, 31, 0, 0, 48, 128, 0, 128, 0
533, 31, 0.000381264, 0, 48, 128, 0, 128, 0
534, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
535, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
536, 31, 0.000612745, 0, 48, 128, 0, 128, 0
537, 31, 0.00295479, 0, 48, 128, 0, 128, 0
538, 31, 0.000626362, 0, 48, 128, 0, 128, 0
539, 31, 0.000517429, 0, 48, 128, 0, 128, 0
540, 31, 0.000258715, 0, 48, 128, 0, 128, 0
541, 31, 0.00117102, 0, 48, 128, 0, 128, 0
542, 31, 0.00083061, 0, 48, 128, 0, 128, 0
543, 31, 0.00179739, 0, 48, 128, 0, 128, 0
544, 31, 0.0158633, 0, 48, 128, 0, 128, 0
545, 31, 0, 0, 48, 128, 0, 128, 0
546, 31, 0.00138889, 0, 48, 128, 0, 128, 0
547, 31, 0, 0, 48, 128, 0, 128, 0
548, 31, 0, 0, 48, 128, 0, 128, 0
549, 31, 0, 0, 48, 128, 0, 128, 0
550, 31, 0, 0, 48, 128, 0, 128, 0
551, 31, 0, 0, 48, 128, 0, 128, 0
552, 31, 0.059409, 0, 48, 128, 0, 128, 0
553, 31, 0.0318219, 0, 48, 128, 0, 128, 0
554, 31, 0.0184777, 0, 48, 128, 0, 128, 0
555, 31, 0.000136166, 0, 48, 128, 0, 128, 0
556, 31, 0, 0, 48, 128, 0, 128, 0
557, 31, 0.000381264, 0, 48, 128, 0, 128, 0
558, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
559, 31, 5.44662e-05, 0, 48, 128, 0, 128, 0
560, 31, 0.000612745, 0, 48, 128, 0, 128, 0
561, 31, 0.00295479, 0, 48, 128, 0, 128, 0
562, 31, 0.000626362, 0, 48, 128, 0, 128, 0
563, 31, 0.000517429, 0, 48, 128, 0, 128, 0
564, 31, 0.000258715, 0, 48, 128, 0, 128, 0
565, 31, 0.00117102, 0, 48, 128, 0, 128, 0
566, 31, 0.00083061, 0, 48, 128, 0, 128, 0
567, 31, 0.00179739, 0, 48, 128, 0, 128, 0
568, 31, 0.0158633, 0, 48, 128, 0, 128, 0
569, 31, 0, 0, 48, 128, 0, 128, 0
570, 31, 0.00454793, 0, 48, 128, 0, 128, 0
571, 31, 4.59916, 0, 48, 128, 0, 128, 0
572, 30, 5.06765, 0, 47, 128, 0, 128, 0
573, 29, 5.35645, 0, 47, 128, 0, 128, 0
574, 27, 5.13611, 0, 47, 128, 0, 128, 0
575, 26, 5.41332, 0, 47, 128, 0, 128, 0
576, 25, 8.45176, 0, 47, 128, 0, 128, 0
577, 24, 4.12926, 0, 47, 128, 0, 128, 0
578, 23, 5.71732, 0, 47, 128, 0, 128, 0
579, 22, 4.94273, 0, 47, 128, 0, 128, 0
580, 21, 5.3604, 0, 47, 128, 0, 128, 0
581, 20, 4.92505, 0, 47, 128, 0, 128, 0
582, 19, 5.33788, 0, 47, 128, 0, 128, 0
583, 18, 4.96581, 0, 47, 128, 0, 128, 0
584, 17, 5.36447, 0, 46, 128, 0, 128, 0
585, 16, 5.26999, 0, 46, 128, 0, 128, 0
586, 14, 5.24675, 0, 46, 128, 0, 128, 0
587, 13, 5.17661, 0, 46, 128, 0, 128, 0
588, 12, 5.37051, 0, 46, 128, 0, 128, 0
589, 11, 5.21268, 0, 46, 128, 0, 128, 0
590, 10, 5.32346, 0, 46, 128, 0, 128, 0
591, 9, 5.19715, 0, 46, 128, 0, 128, 0
592, 8, 5.23024, 0, 46, 128, 0, 128, 0
593, 7, 4.75214, 0, 45, 128, 0, 128, 0
594, 6, 5.51258, 0, 45, 128, 0, 128, 0
595, 5, 4.05317, 0, 45, 128, 0, 128, 0
596, 4, 7.51577, 1.2336, 45, 128, 0, 128, 0
597, 3, 3.51355, 0, 45, 128, 0, 128, 0
598, 2, 6.56396, 1.70768, 45, 128, 0, 128, 0
599, 1, 4.21615, 0, 45, 128, 0, 128, 0
600, 0, 5.86368, -5.09347e+08, 45, 128, 0, 128, 0
601, 0, 0.00270969, -0, 45, 128, 0, 128, 0
602, 0, 0.00220588, -0, 45, 128, 0, 128, 0
603, 0, 0, -0, 45, 128, 0, 128, 0
604, 0, 0, 0, 45, 128, 0, 128, 0
605, 0, 0, 0, 45, 128, 0, 128, 0
606, 0, 0, 0, 45, 128, 0, 128, 0
607, 0, 0, 0, 45, 128, 0, 128, 0
608, 0, 0, 0, 45, 128, 0, 128, 0
609, 0, 0, 0, 45, 128, 0, 128, 0
610, 0, 0, 0, 45, 128, 0, 128, 0
611, 0, 0, 0, 45, 128, 0, 128, 0
612, 0, 0, 0, 45, 128, 0, 128, 0
613, 0, 0, 0, 45, 128, 0, 128, 0
614, 0, 0, 0, 45, 128, 0, 128, 0
615, 1, 5.53309, 0, 51, 129, 1, 126, 1
616, 2, 6.64394, 0.361462, 57, 130, 2, 125, 0
617, 3, 10.7764, 0, 62, 132, 3, 125, 1
618, 4, 10.4058, 0, 67, 134, 4, 124, 2
619, 3, 10.2595, 0, 71, 135, 2, 123, 1
620, 7, 17.6693, 0, 75, 137, 5, 122, 4
621, 5, 16.1351, 0, 79, 139, 3, 121, 1
622, 7, 9.74755, 0.309883, 83, 140, 5, 120, 3
623, 7, 8.04374, 0, 86, 142, 5, 120, 3
624, 9, 11.2467, 0, 91, 143, 8, 119, 5
625, 11, 10.3692, 0, 93, 144, 9, 118, 6
626, 11, 8.46912, 0, 96, 146, 8, 117, 5
627, 13, 10.1199, 0, 99, 147, 9, 116, 6
628, 13, 7.57949, 0, 102, 149, 10, 116, 7
629, 14, 3.65332, 0, 102, 148, 10, 116, 7
630, 13, 0.961438, 0, 102, 148, 10, 116, 7
631, 14, 3.87956, 0, 102, 148, 10, 116, 7
632, 13, 0.749864, 0, 102, 148, 10, 116, 7
633, 15, 6.45799, 0, 102, 148, 11, 116, 8
634, 14, 6.58486, 0, 102, 148, 10, 116, 7
635, 14, 0.959913, 0, 102, 148, 10, 116, 7
636, 14, 3.67064, 0, 102, 148, 10, 116, 7
637, 13, 1.16108, 0, 102, 149, 10, 116, 7
638, 13, 3.49777, 0, 102, 148, 10, 116, 7
639, 14, 6.07028, 0, 102, 148, 11, 116, 8
640, 14, 0.312636, 0, 102, 148, 11, 116, 8
641, 15, 5.61473, 0, 102, 148, 11, 116, 8
642, 14, 6.21013, 0, 102, 148, 10, 116, 7
643, 14, 4.0905, 0, 102, 148, 11, 116, 8
644, 14, 4.8192, 0, 102, 148, 10, 116, 7
645, 14, 0.471092, 0, 102, 148, 10, 116, 7
646, 14, 4.91668, 0, 101, 148, 10, 116, 7
647, 14, 0.330651, 0, 101, 148, 10, 116, 7
648, 11, 13.6226, 42.3407, 101, 148, 11, 116, 7
649, 12, 6.96746, 0, 102, 149, 11, 116, 7
650, 13, 2.46626, 0, 101, 149, 11, 116, 8
651, 13, 3.01356, 0, 102, 149, 11, 116, 7
652, 13, 0.780052, 0, 101, 149, 11, 116, 7
653, 14, 4.29055, 0, 101, 149, 11, 116, 8
654, 13, 4.43124, 0, 101, 148, 10, 116, 7
655, 13, 0.899714, 0, 101, 149, 10, 116, 7
656, 14, 5.76382, 0, 102, 148, 11, 116, 8
657, 14, 2.68563, 0, 102, 148, 11, 116, 9
658, 15, 5.59453, 0, 102, 148, 11, 116, 9
659, 15, 5.1265, 0, 102, 148, 12, 116, 9
660, 16, 2.83766, 0, 102, 148, 12, 116, 10
661, 16, 5.58947, 0, 102, 148, 12, 116, 10
662, 16, 2.7162, 0, 102, 148, 13, 116, 10
663, 17, 5.94835, 0, 102, 148, 13, 116, 11
664, 18, 7.73354, 0, 102, 148, 15, 116, 12
665, 18, 1.82092, 0, 102, 148, 15, 116, 13
666, 18, 8.24613, 0, 102, 148, 15, 116, 12
667, 18, 1.52049, 0, 102, 148, 15, 116, 12
668, 19, 5.96141, 0, 102, 148, 16, 116, 13
669, 20, 5.29153, 0, 102, 148, 16, 116, 14
670, 19, 7.26837, 0, 102, 148, 16, 116, 13
671, 20, 2.27933, 0, 102, 148, 16, 116, 14
672, 19, 20.2416, 0, 102, 148, 18, 116, 15
673, 19, 3.96025, 0, 102, 148, 17, 117, 14
674, 20, 6.02869, 0, 102, 148, 18, 116, 15
675, 20, 2.40633, 0, 102, 148, 18, 117, 15
676, 21, 4.79641, 0, 102, 148, 19, 116, 16
677, 21, 3.19397, 0, 102, 148, 19, 117, 16
678, 22, 5.45225, 0, 102, 148, 19, 116, 16
679, 22, 5.28819, 0, 102, 148, 20, 117, 16
680, 23, 3.84843, 0, 102, 148, 21, 117, 17
681, 23, 5.71944, 0, 102, 148, 20, 117, 17
682, 24, 5.49459, 0, 102, 148, 22, 117, 17
683, 23, 5.67215, 0, 102, 148, 22, 117, 17
684, 25, 6.07417, 0, 102, 147, 23, 117, 18
685, 25, 6.39611, 0, 102, 147, 24, 117, 18
686, 26, 3.70421, 0, 102, 147, 25, 117, 19
687, 25, 2.74391, 0, 102, 147, 25, 117, 19
688, 26, 4.20644, 0, 102, 147, 26, 117, 20
689, 25, 4.65447, 0, 102, 147, 25, 117, 19
690, 26, 6.50007, 0, 102, 147, 25, 117, 19
691, 26, 0.201375, 0, 102, 147, 25, 117, 19
692, 26, 3.32418, 0, 102, 147, 25, 117, 19
693, 26, 0.893287, 0, 102, 147, 25, 117, 19
694, 26, 4.21931, 0, 102, 147, 24, 116, 19
695, 26, 0, 0, 102, 147, 24, 116, 19
696, 24, 11.6552, 0, 102, 147, 25, 116, 19
697, 23, 0.0591912, 0, 102, 147, 25, 116, 19
698, 23, 0.159273, 0, 102, 147, 25, 116, 19
699, 23, 1.42225, 0, 102, 147, 25, 117, 19
700, 23, 0.250163, 0, 102, 147, 25, 116, 19
701, 23, 1.51117, 0, 102, 147, 24, 117, 18
702, 23, 0.272249, 0, 102, 147, 24, 117, 18
703, 23, 1.0988, 0, 102, 147, 24, 117, 18
704, 23, 1.69225, 0, 102, 147, 24, 117, 18
705, 23, 1.58136, 0, 102, 147, 23, 117, 17
706, 23, 1.01841, 0, 102, 147, 23, 117, 17
707, 23, 0.321841, 0, 102, 147, 22, 117, 17
708, 23, 2.11786, 0, 102, 147, 22, 117, 17
709, 23, 0.996473, 0, 102, 147, 22, 117, 16
710, 23, 0.471528, 0, 102, 147, 22, 117, 16
711, 23, 0.282761, 0, 102, 147, 22, 117, 16
712, 23, 0.433429, 0, 102, 147, 21, 117, 16
713, 23, 0.0930147, 0, 102, 147, 21, 117, 16
714, 23, 0.792211, 0, 102, 147, 21, 117, 16
715, 23, 0.00332244, 0, 102, 147, 21, 117, 16
716, 23, 1.45964, 0, 102, 147, 21, 117, 16
717, 23, 0.0108388, 0, 102, 147, 21, 117, 16
718, 23, 1.35116, 0, 102, 147, 21, 117, 16
719, 23, 1.25874, 0, 102, 147, 21, 117, 16
720, 22, 4.68077, 0, 102, 147, 23, 117, 17
721, 22, 0.42707, 0, 102, 147, 22, 117, 17
722, 22, 0.148666, 0, 102, 147, 22, 117, 17
723, 22, 0.547944, 0, 102, 147, 22, 117, 17
724, 22, 0.746609, 0, 102, 147, 22, 117, 17
725, 22, 0.301185, 0, 102, 147, 22, 117, 16
726, 22, 1.76714, 0, 102, 147, 22, 117, 16
727, 22, 0.242851, 0, 102, 147, 22, 117, 16
728, 22, 1.61103, 0, 102, 147, 22, 117, 16
729, 22, 2.43335, 0, 102, 147, 22, 117, 16
730, 22, 0.33351, 0, 102, 147, 21, 117, 16
731, 22, 1.45114, 0, 102, 147, 21, 117, 16
732, 22, 0.655419, 0, 102, 147, 21, 117, 16
733, 22, 2.2408, 0, 102, 147, 21, 117, 16
734, 22, 3.31182, 0, 101, 147, 21, 117, 15
735, 22, 0.133905, 0, 101, 147, 21, 117, 15
736, 22, 0.873611, 0, 101, 147, 21, 117, 15
737, 22, 0.138263, 0, 101, 147, 21, 117, 15
738, 22, 0.531808, 0, 101, 147, 21, 117, 15
739, 22, 0.119254, 0, 101, 147, 21, 117, 15
740, 12, 142.301, 2029.29, 107, 121, 3, 134, 5
741, 12, 0.000844227, 0.927612, 107, 121, 3, 134, 5
742, 17, 25.0834, 14214.2, 107, 121, 4, 134, 6
743, 17, 0, 0.677739, 107, 121, 4, 134, 6
744, 15, 20.343, 0, 107, 121, 7, 134, 9
745, 16, 3.54383, 0.737353, 107, 121, 7, 134, 9
746, 16, 16.5966, 0, 107, 121, 8, 134, 9
747, 16, 0.021555, 0.964052, 107, 121, 8, 134, 9
748, 16, 16.5759, 742.287, 107, 121, 8, 134, 9
749, 16, 0.0192266, 0.965256, 107, 121, 8, 134, 9
750, 16, 16.4884, 832.181, 107, 121, 7, 134, 9
751, 16, 0.0353622, 0.970381, 107, 121, 7, 134, 9
752, 16, 16.7123, 452.461, 107, 121, 7, 134, 9
753, 16, 0.017756, 0.957377, 107, 121, 7, 134, 9
754, 15, 16.0269, 901.104, 107, 121, 7, 134, 9
755, 15, 0.0319989, 0.935926, 107, 121, 7, 134, 9
756, 15, 16.1503, 468.766, 107, 121, 7, 134, 9
757, 15, 0.0398693, 0.928773, 107, 121, 7, 134, 9
758, 15, 15.856, 376.23, 107, 121, 7, 134, 8
759, 15, 0.0206291, 0.946013, 107, 121, 7, 134, 8
760, 15, 16.1909, 727.129, 107, 121, 7, 134, 8
761, 15, 0.0680964, 0.926447, 107, 121, 7, 134, 8
762, 16, 16.8731, 220.276, 107, 121, 7, 134, 9
763, 16, 0, 0.948255, 107, 121, 7, 134, 9
764, 16, 16.1391, 0, 107, 121, 7, 134, 9
765, 16, 0, 0.991379, 107, 121, 7, 134, 9
766, 16, 15.8987, 0, 106, 121, 8, 134, 9
767, 16, 0, 0, 106, 121, 8, 134, 9
768, 12, 23.2129, 0, 106, 121, 6, 134, 7
769, 14, 6.43885, 0.516955, 106, 121, 6, 134, 8
770, 14, 14.9775, 0, 106, 122, 7, 134, 8
771, 14, 0.0235839, 0.934736, 106, 122, 7, 134, 8
772, 14, 14.4234, 593.626, 106, 122, 7, 134, 8
773, 14, 0.0141068, 0.970644, 106, 122, 7, 134, 8
774, 15, 14.0943, 0, 106, 122, 7, 134, 8
775, 15, 0.0275599, 0, 106, 122, 7, 134, 8
776, 15, 14.0705, 0, 106, 122, 7, 134, 8
777, 15, 0.0278186, 0, 106, 122, 7, 134, 8
778, 15, 13.4988, 0, 106, 122, 7, 134, 9
779, 15, 0.0349401, 0, 106, 122, 7, 134, 9
780, 15, 13.6646, 0, 106, 122, 7, 134, 9
781, 15, 0.021024, 0, 106, 122, 7, 134, 9
782, 15, 13.1195, 0, 106, 122, 7, 134, 9
783, 15, 0.0162446, 0, 106, 122, 7, 134, 9
784, 14, 12.9308, 0, 105, 122, 7, 134, 8
785, 15, 1.16054, 0, 105, 122, 7, 134, 9
786, 31, 145.49, 51.7001, 81, 123, 8, 129, 10
787, 32, 10.2682, 0.852291, 81, 123, 8, 129, 10
788, 31, 13.5763, 0, 81, 123, 8, 129, 10
789, 31, 11.0292, 0, 81, 123, 8, 129, 10
790, 31, 11.43, 0, 81, 123, 8, 129, 10
791, 31, 9.48937, 0, 81, 123, 9, 129, 10
792, 30, 14.275, 0, 81, 123, 10, 129, 11
793, 31, 8.36266, 0, 81, 123, 10, 129, 11
794, 31, 8.56909, 0, 81, 123, 10, 129, 11
795, 30, 9.1108, 0, 81, 124, 10, 129, 11
796, 30, 8.57908, 0, 81, 124, 10, 129, 11
797, 30, 8.34719, 0, 81, 124, 10, 129, 11
798, 30, 7.09594, 0, 81, 124, 10, 129, 11
799, 30, 7.03588, 0, 81, 124, 10, 129, 11
800, 30, 7.47429, 0, 81, 123, 10, 129, 11
801, 30, 7.65093, 0, 81, 124, 10, 129, 11
802, 30, 9.09884, 0, 81, 124, 10, 129, 11
803, 30, 10.132, 0, 81, 124, 10, 129, 11
804, 30, 9.59401, 0, 81, 123, 10, 129, 10
805, 30, 10.0115, 0, 81, 123, 10, 129, 11
806, 30, 11.1347, 0, 81, 124, 10, 129, 11
807, 30, 9.11823, 0, 81, 124, 10, 129, 11
808, 30, 8.07981, 0, 81, 124, 10, 129, 11
809, 31, 8.80493, 0, 80, 124, 10, 129, 11
810, 31, 10.0089, 0, 81, 124, 10, 129, 11
811, 32, 9.12647, 0, 81, 124, 10, 129, 11
812, 31, 9.01868, 0, 81, 124, 10, 129, 11
813, 32, 7.43209, 0, 81, 124, 10, 129, 11
814, 32, 6.66061, 0, 81, 124, 10, 129, 11
815, 32, 5.95335, 0, 81, 124, 10, 129, 11
816, 31, 11.3446, 0, 81, 124, 9, 129, 11
817, 32, 7.81713, 0, 81, 124, 10, 129, 11
818, 32, 7.91769, 0, 81, 124, 10, 129, 11
819, 32, 6.88768, 0, 81, 124, 10, 129, 11
820, 32, 7.66442, 0, 81, 124, 10, 129, 11
821, 32, 8.3328, 0, 81, 124, 10, 129, 11
822, 32, 7.22518, 0, 81, 124, 10, 129, 11
823, 32, 5.88661, 0, 81, 124, 10, 129, 11
824, 32, 5.90184, 0, 81, 124, 10, 129, 11
825, 32, 6.04483, 0, 81, 124, 10, 129, 11
826, 32, 5.87067, 0, 81, 124, 10, 129, 11
827, 32, 6.52855, 0, 81, 124, 10, 129, 11
828, 32, 8.26337, 0, 81, 124, 10, 129, 11
829, 32, 9.62315, 0, 81, 124, 10, 129, 11
830, 32, 9.19206, 0, 81, 124, 10, 129, 11
831, 32, 9.97727, 0, 81, 124, 10, 129, 11
832, 31, 10.7654, 0, 81, 124, 10, 129, 11
833, 32, 10.3759, 0, 81, 123, 10, 129, 11
834, 32, 11.0127, 0, 81, 123, 10, 129, 11
835, 32, 10.8816, 0, 81, 123, 10, 129, 11
836, 33, 11.0762, 0, 82, 123, 10, 129, 12
837, 33, 9.39661, 0, 82, 123, 10, 129, 12
838, 33, 9.29529, 0, 82, 123, 10, 129, 12
839, 33, 7.06359, 0, 82, 123, 10, 129, 12
840, 33, 10.4905, 0, 82, 123, 10, 129, 12
841, 33, 5.143, 0, 82, 123, 10, 129, 12
842, 33, 3.66326, 0, 82, 123, 10, 129, 12
843, 33, 3.18408, 0, 82, 123, 10, 129, 12
844, 33, 4.02249, 0, 82, 123, 10, 129, 12
845, 33, 4.64884, 0, 82, 123, 10, 129, 12
846, 33, 3.84541, 0, 82, 123, 10, 129, 12
847, 33, 4.47234, 0, 82, 123, 10, 129, 12
848, 33, 4.87051, 0, 82, 123, 10, 129, 12
849, 33, 5.16328, 0, 82, 123, 10, 129, 12
850, 33, 5.01773, 0, 82, 123, 10, 129, 12
851, 33, 5.42706, 0, 82, 123, 10, 129, 12
852, 33, 6.43072, 0, 82, 123, 10, 129, 12
853, 33, 6.62034, 0, 82, 123, 10, 129, 12
854, 33, 7.14807, 0, 82, 123, 10, 129, 12
855, 33, 7.42042, 0, 82, 123, 10, 129, 12
856, 33, 6.93197, 0, 82, 123, 10, 129, 12
857, 33, 7.39596, 0, 82, 123, 10, 129, 12
858, 33, 7.60218, 0, 82, 123, 10, 129, 12
859, 33, 6.68832, 0, 82, 123, 10, 129, 12
860, 33, 7.14346, 0, 82, 123, 10, 129, 12
861, 33, 5.0506, 0, 82, 123, 10, 129, 12
862, 33, 6.64544, 0, 82, 123, 10, 129, 12
863, 33, 6.8715, 0, 82, 123, 10, 129, 12
864, 32, 12.217, 0, 81, 123, 10, 129, 11
865, 32, 8.37367, 0, 81, 123, 10, 129, 12
866, 32, 7.26875, 0, 81, 123, 10, 129, 11
867, 32, 6.6645, 0, 81, 123, 10, 129, 11
868, 32, 6.42835, 0, 81, 123, 10, 129, 11
869, 32, 5.92379, 0, 81, 123, 10, 129, 12
870, 32, 6.14097, 0, 81, 123, 10, 129, 12
871, 32, 6.1748, 0, 81, 123, 10, 129, 12
872, 32, 6.38711, 0, 81, 123, 10, 129, 12
873, 32, 6.98559, 0, 82, 123, 10, 129, 12
874, 32, 6.44895, 0, 82, 123, 10, 129, 12
875, 33, 6.89755, 0, 82, 123, 10, 129, 12
876, 33, 6.23124, 0, 82, 123, 10, 129, 12
877, 33, 5.63789, 0, 82, 123, 10, 129, 12
878, 33, 5.97628, 0, 82, 123, 10, 129, 12
879, 32, 7.17719, 0, 82, 123, 10, 129, 12
880, 32, 8.77842, 0, 82, 123, 10, 129, 12
881, 32, 9.66725, 0, 82, 123, 10, 129, 12
882, 33, 10.738, 0, 82, 123, 10, 129, 12
883, 33, 11.0228, 0, 82, 123, 10, 129, 12
884, 33, 11.9787, 0, 82, 123, 10, 129, 12
885, 34, 9.94951, 0, 82, 123, 11, 129, 13
886, 34, 9.23962, 0, 82, 123, 11, 129, 13
887, 34, 7.91161, 0, 82, 123, 11, 129, 13
888, 32, 16.6098, 0, 83, 123, 10, 129, 13
889, 33, 8.44528, 0, 83, 123, 10, 129, 13
890, 33, 7.00203, 0, 83, 123, 10, 129, 13
891, 33, 14.4304, 0, 83, 123, 10, 129, 13
892, 31, 31.6263, 0, 83, 123, 10, 129, 13
893, 31, 43.6005, 0, 83, 123, 10, 129, 13
894, 32, 39.7245, 0, 84, 123, 10, 129, 13
895, 33, 26.9919, 0, 84, 123, 10, 129, 13
896, 34, 11.9872, 0, 84, 123, 10, 129, 13
897, 34, 7.08753, 0, 84, 123, 10, 129, 13
898, 34, 8.34489, 0, 84, 123, 10, 129, 13
899, 34, 4.45072, 0, 84, 123, 10, 129, 13
900, 34, 5.3409, 0, 84, 123, 10, 129, 13
901, 34, 4.86461, 0, 84, 123, 10, 129, 13
902, 34, 3.52873, 0, 84, 123, 10, 129, 13
903, 34, 7.93935, 0, 84, 123, 10, 129, 13
904, 34, 9.73745, 0, 84, 123, 10, 129, 13
905, 35, 12.509, 0, 84, 123, 11, 129, 13
906, 35, 12.7092, 0, 84, 123, 11, 129, 13
907, 35, 12.1244, 0, 84, 123, 11, 129, 13
908, 35, 14.8756, 0, 84, 123, 11, 129, 13
909, 35, 15.3473, 0, 84, 123, 11, 129, 13
910, 35, 16.2676, 0, 84, 123, 11, 129, 13
911, 35, 16.6755, 0, 84, 123, 11, 129, 14
912, 34, 22.1127, 0, 84, 123, 10, 129, 13
913, 34, 18.5777, 0, 84, 123, 10, 129, 13
914, 34, 18.9713, 0, 84, 123, 10, 129, 13
915, 34, 18.3214, 0, 84, 123, 10, 129, 13
916, 34, 18.9798, 0, 84, 123, 10, 129, 13
917, 34, 19.1052, 0, 84, 123, 10, 129, 13
918, 34, 17.8557, 0, 85, 123, 10, 129, 13
919, 34, 16.9957, 0, 85, 123, 10, 129, 13
920, 34, 17.3446, 0, 85, 123, 10, 129, 13
921, 34, 18.1802, 0, 85, 123, 10, 129, 13
922, 34, 17.2508, 0, 85, 123, 10, 129, 13
923, 34, 16.4651, 0, 85, 123, 10, 129, 13
924, 35, 14.6731, 0, 85, 123, 10, 129, 13
925, 34, 15.3512, 0, 85, 123, 10, 129, 13
926, 35, 15.1513, 0, 85, 123, 10, 129, 13
927, 35, 15.0686, 0, 85, 123, 10, 129, 13
928, 35, 13.6074, 0, 85, 123, 10, 129, 13
929, 35, 13.511, 0, 85, 123, 11, 129, 13
930, 36, 14.8198, 0, 85, 123, 11, 129, 13
931, 36, 12.4693, 0, 85, 123, 11, 129, 13
932, 36, 13.6333, 0, 85, 123, 11, 129, 13
933, 36, 7.1971, 0, 85, 123, 11, 129, 13
934, 36, 8.49755, 0, 85, 123, 11, 129, 13
935, 36, 5.82126, 0, 85, 123, 11, 129, 13
936, 34, 14.4507, 0, 85, 123, 10, 129, 12
937, 34, 10.0561, 0, 86, 123, 10, 129, 13
938, 34, 12.3126, 0, 86, 123, 10, 129, 13
939, 34, 14.1898, 0, 86, 123, 10, 129, 13
940, 34, 14.9382, 0, 86, 123, 10, 129, 13
941, 34, 15.769, 0, 86, 123, 10, 129, 13
942, 34, 17.1633, 0, 86, 123, 10, 129, 13
943, 34, 19.4632, 0, 86, 123, 10, 129, 13
944, 34, 22.1811, 0, 86, 123, 10, 129, 13
945, 33, 26.1684, 0, 86, 123, 10, 129, 13
946, 33, 26.9027, 0, 86, 123, 10, 129, 13
947, 33, 29.4204, 0, 86, 123, 10, 129, 13
948, 33, 30.2455, 0, 86, 123, 10, 129, 12
949, 32, 29.5352, 0, 86, 123, 10, 129, 12
950, 32, 32.7802, 0, 86, 123, 10, 129, 12
951, 31, 34.0891, 0, 86, 123, 10, 129, 11
952, 30, 34.0321, 0, 86, 123, 10, 129, 11
953, 31, 31.7779, 0, 86, 123, 10, 129, 11
954, 30, 32.6188, 0, 86, 123, 10, 129, 11
955, 31, 31.9031, 0, 85, 123, 10, 129, 11
956, 31, 31.8512, 0, 85, 123, 10, 129, 11
957, 27, 146.444, 3.8931, 95, 123, 11, 133, 14
958, 21, 48.6668, 0.553114, 95, 123, 7, 133, 10
959, 23, 33.9713, 0, 95, 123, 8, 133, 10
960, 16, 48.3779, 0.677042, 96, 123, 6, 132, 8
961, 19, 36.5465, 0.330729, 97, 123, 7, 132, 8
962, 17, 34.5471, 0, 98, 123, 7, 132, 8
963, 16, 33.9738, 0, 98, 123, 7, 131, 8
