POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
960, 16, 37.0177, 0, 120, 124, 10, 128, 7
961, 16, 25.7655, 0, 120, 124, 10, 128, 7
962, 16, 25.7671, 0, 120, 124, 11, 128, 7
963, 16, 25.9983, 0, 120, 124, 10, 128, 7
964, 17, 25.291, 0, 119, 124, 11, 128, 7
965, 16, 25.5531, 0, 119, 124, 10, 128, 7
966, 17, 25.308, 0, 119, 124, 10, 128, 7
967, 16, 25.6879, 0, 119, 124, 9, 128, 7
968, 17, 26.1298, 0, 118, 124, 11, 128, 7
969, 16, 27.1258, 0, 118, 124, 9, 128, 6
970, 16, 25.7177, 0, 117, 124, 9, 128, 6
971, 16, 26.4437, 0, 117, 124, 8, 128, 6
972, 16, 26.2464, 0, 117, 124, 9, 128, 6
973, 16, 26.8736, 0, 117, 124, 8, 128, 6
974, 16, 26.3423, 0, 116, 124, 8, 128, 6
975, 16, 26.6752, 0, 116, 124, 8, 128, 5
976, 15, 27.5176, 0, 115, 124, 8, 129, 5
977, 17, 29.9843, 0, 115, 124, 10, 129, 6
978, 18, 29.3269, 0, 115, 124, 10, 129, 7
979, 19, 28.4288, 0, 115, 124, 11, 129, 7
980, 18, 29.5421, 0, 114, 124, 10, 129, 7
981, 19, 28.6009, 0, 114, 124, 12, 129, 8
982, 19, 28.6395, 0, 114, 124, 12, 129, 8
983, 20, 28.7353, 0, 113, 124, 13, 129, 8
984, 15, 40.8702, 0.696007, 113, 124, 10, 129, 6
985, 16, 27.2089, 0.367016, 113, 124, 10, 129, 7
986, 16, 27.8892, 0, 112, 124, 11, 129, 7
987, 16, 27.4479, 0, 112, 124, 10, 129, 7
988, 17, 27.9064, 0, 112, 124, 11, 129, 7
989, 17, 27.5563, 0, 111, 124, 10, 129, 7
990, 17, 26.9405, 0, 111, 124, 11, 129, 7
991, 17, 26.7511, 0, 110, 124, 11, 129, 7
992, 18, 28.3631, 0, 110, 124, 13, 129, 8
993, 17, 28.3455, 0, 110, 124, 11, 129, 8
994, 18, 27.1456, 0, 109, 124, 11, 129, 8
995, 17, 28.0261, 0, 109, 124, 11, 129, 8
996, 19, 29.9539, 0, 108, 124, 14, 129, 9
997, 18, 29.8432, 0, 108, 123, 12, 129, 8
998, 20, 29.666, 0, 107, 123, 15, 129, 10
999, 20, 28.8225, 0, 107, 123, 15, 129, 10
1000, 35, 127.244, 1.3878, 110, 128, 19, 129, 16
1001, 39, 42.9857, 0.550122, 110, 128, 21, 129, 17
1002, 40, 41.445, 0, 110, 128, 21, 128, 18
1003, 42, 42.0081, 0, 110, 128, 22, 128, 18
1004, 44, 44.1542, 0, 110, 128, 22, 128, 18
1005, 47, 42.3444, 0, 110, 128, 23, 128, 19
1006, 48, 43.1282, 0, 110, 128, 24, 128, 19
1007, 50, 41.2872, 0, 110, 128, 24, 128, 19
1008, 42, 57.8486, 0, 110, 128, 19, 128, 16
1009, 43, 39.9377, 0, 110, 128, 21, 128, 17
1010, 43, 40.6465, 0, 110, 128, 21, 128, 18
1011, 42, 40.09, 0, 110, 128, 20, 128, 17
1012, 42, 39.792, 0, 110, 128, 21, 128, 17
1013, 41, 40.1865, 0, 111, 128, 20, 128, 16
1014, 41, 39.8948, 0, 111, 128, 21, 128, 17
1015, 40, 41.0939, 0, 111, 128, 20, 128, 16
1016, 40, 41.1086, 0, 111, 128, 21, 128, 17
1017, 39, 42.1389, 0, 112, 128, 20, 128, 16
1018, 41, 42.0215, 0, 112, 128, 20, 127, 16
1019, 40, 41.4629, 0, 112, 128, 20, 127, 15
1020, 43, 42.5876, 0, 112, 128, 21, 127, 16
1021, 43, 40.6343, 0, 112, 128, 20, 127, 16
1022, 45, 41.0994, 0, 113, 128, 21, 127, 16
1023, 45, 40.1286, 0, 113, 128, 21, 127, 16
1024, 44, 39.281, 0, 113, 128, 20, 127, 15
1025, 48, 42.5146, 0, 113, 128, 23, 127, 17
1026, 51, 41.2118, 0, 113, 128, 24, 127, 17
1027, 53, 39.6189, 0, 114, 128, 24, 127, 18
1028, 53, 41.3159, 0, 114, 128, 24, 127, 17
1029, 55, 40.2576, 0, 114, 128, 25, 127, 18
1030, 56, 41.167, 0, 114, 128, 25, 127, 18
1031, 58, 41.0323, 0, 114, 128, 26, 127, 18
1032, 56, 54.2957, 0, 115, 128, 22, 127, 16
1033, 58, 41.4649, 0, 115, 128, 24, 127, 17
1034, 60, 43.6677, 0, 115, 128, 25, 127, 18
1035, 61, 43.8677, 0, 115, 128, 24, 127, 17
1036, 63, 46.1642, 0, 115, 128, 26, 126, 18
1037, 61, 46.2673, 0, 116, 128, 24, 126, 17
1038, 62, 45.0666, 0, 116, 128, 25, 126, 17
1039, 61, 47.1678, 0, 116, 128, 24, 126, 16
1040, 62, 47.3966, 0, 116, 128, 27, 126, 17
1041, 59, 51.0416, 0, 117, 128, 24, 126, 16
1042, 59, 48.8711, 0, 117, 128, 25, 127, 16
1043, 57, 49.3644, 0, 117, 128, 23, 127, 15
1044, 58, 48.9953, 0, 117, 128, 25, 126, 15
1045, 57, 49.0091, 0, 117, 127, 23, 127, 15
1046, 59, 48.7561, 0, 117, 127, 25, 127, 15
1047, 60, 48.0456, 0, 117, 127, 24, 127, 15
1048, 62, 47.5123, 0, 117, 127, 24, 127, 14
1049, 65, 45.8473, 0, 117, 127, 27, 127, 16
1050, 73, 57.0174, 0, 117, 127, 28, 127, 17
1051, 79, 48.3954, 0, 117, 127, 30, 127, 17
1052, 90, 67.0921, 0, 117, 127, 34, 127, 19
1053, 94, 38.3272, 0, 117, 127, 35, 127, 19
1054, 104, 63.8685, 0, 117, 127, 36, 127, 19
1055, 106, 28.1801, 0, 117, 127, 37, 127, 20
1056, 97, 56.1402, 0, 117, 127, 40, 126, 20
1057, 96, 26.1769, 0, 117, 127, 41, 126, 22
1058, 96, 30.0981, 0, 117, 127, 42, 126, 22
1059, 91, 44.0604, 0, 117, 128, 39, 126, 21
1060, 88, 39.2636, 0, 117, 128, 39, 126, 21
1061, 82, 51.5217, 0, 117, 128, 36, 126, 20
1062, 82, 43.7439, 0, 116, 128, 35, 126, 20
1063, 82, 43.2593, 0, 116, 128, 35, 126, 20
1064, 87, 51.6946, 0, 116, 128, 38, 126, 21
1065, 83, 46.9637, 0, 116, 128, 35, 126, 20
1066, 83, 42.0618, 0, 115, 128, 34, 126, 20
1067, 82, 41.4922, 0, 115, 128, 33, 126, 19
1068, 84, 44.912, 0, 115, 128, 34, 126, 20
1069, 81, 45.5277, 0, 115, 128, 32, 126, 19
1070, 82, 43.3278, 0, 114, 128, 32, 127, 19
1071, 82, 41.2941, 0, 114, 128, 32, 127, 19
1072, 85, 46.1096, 0, 114, 128, 32, 127, 19
1073, 86, 35.8937, 0, 114, 128, 34, 127, 20
1074, 87, 39.2568, 0, 113, 128, 33, 127, 20
1075, 88, 39.2721, 0, 113, 128, 34, 127, 20
1076, 83, 52.4493, 0, 113, 128, 33, 127, 19
1077, 84, 42.5776, 0, 113, 128, 33, 127, 20
1078, 77, 60.0205, 0, 113, 128, 33, 127, 20
1079, 78, 43.8338, 0, 112, 128, 33, 127, 20
1080, 62, 91.2323, 0, 112, 128, 20, 127, 13
1081, 63, 45.5313, 0, 112, 128, 23, 127, 14
1082, 65, 43.6368, 0, 112, 128, 24, 127, 15
1083, 66, 44.1841, 0, 112, 128, 24, 127, 15
1084, 67, 47.4612, 0, 112, 128, 24, 127, 15
1085, 69, 45.8913, 0, 112, 128, 24, 127, 15
1086, 70, 46.3216, 0, 112, 128, 25, 127, 16
1087, 70, 46.3894, 0, 112, 128, 24, 127, 16
1088, 69, 49.2197, 0, 113, 128, 25, 127, 16
1089, 70, 50.3934, 0, 113, 128, 24, 127, 15
1090, 71, 48.995, 0, 113, 128, 25, 127, 16
1091, 72, 48.8142, 0, 113, 128, 25, 127, 16
1092, 75, 52.4334, 0, 113, 128, 26, 127, 16
1093, 79, 51.9805, 0, 114, 128, 26, 127, 16
1094, 83, 49.973, 0, 114, 128, 27, 127, 16
1095, 81, 46.5802, 0, 114, 128, 27, 127, 15
1096, 77, 46.4928, 0, 114, 128, 25, 127, 14
1097, 80, 43.9923, 0, 114, 128, 28, 127, 16
1098, 74, 59.3232, 0, 114, 128, 27, 127, 16
1099, 74, 48.8634, 0, 115, 128, 28, 127, 17
1100, 70, 55.9344, 0, 115, 128, 26, 127, 16
1101, 72, 49.6295, 0, 115, 128, 27, 127, 16
1102, 72, 47.7691, 0, 115, 128, 27, 127, 16
1103, 73, 46.698, 0, 115, 127, 27, 127, 17
1104, 68, 61.6867, 0, 115, 127, 20, 127, 13
1105, 70, 45.9089, 0, 115, 127, 25, 127, 15
1106, 72, 43.1206, 0, 115, 127, 26, 127, 16
1107, 74, 42.1809, 0, 116, 127, 27, 127, 17
1108, 77, 45.2386, 0, 116, 127, 29, 127, 17
1109, 79, 41.2758, 0, 116, 127, 29, 127, 17
1110, 82, 44.5343, 0, 116, 127, 30, 127, 18
1111, 83, 42.4832, 0, 116, 127, 30, 127, 18
1112, 85, 43.6218, 0, 116, 127, 32, 127, 18
1113, 86, 42.5922, 0, 116, 127, 31, 127, 18
1114, 88, 42.147, 0, 116, 127, 32, 127, 18
1115, 87, 40.3049, 0, 116, 127, 32, 127, 18
1116, 89, 40.9074, 0, 116, 127, 33, 127, 18
1117, 91, 38.7737, 0, 117, 127, 34, 127, 19
1118, 27, 333.025, 25.8165, 111, 124, 11, 131, 8
1119, 26, 13.9334, 0.891826, 111, 124, 11, 131, 8
1120, 26, 12.8755, 0, 112, 124, 10, 131, 7
1121, 27, 12.8925, 0, 112, 124, 11, 131, 8
1122, 27, 13.6115, 0, 112, 124, 11, 131, 8
1123, 27, 12.6258, 0, 113, 124, 11, 131, 8
1124, 27, 13.4596, 0, 113, 124, 11, 131, 8
1125, 27, 13.1117, 0, 113, 124, 12, 131, 8
1126, 27, 14.3072, 0, 114, 124, 12, 131, 8
1127, 27, 14.2736, 0, 114, 124, 12, 131, 8
1128, 25, 21.6194, 0, 115, 124, 12, 131, 9
1129, 26, 14.6098, 0, 115, 124, 12, 131, 9
1130, 26, 14.5558, 0, 115, 124, 12, 131, 9
1131, 26, 14.8098, 0, 116, 124, 12, 131, 9
1132, 28, 17.6977, 0, 116, 124, 13, 131, 9
1133, 27, 14.6247, 0, 116, 124, 12, 131, 9
1134, 29, 16.1391, 0, 116, 124, 13, 131, 9
1135, 28, 14.8541, 0, 116, 124, 13, 131, 9
1136, 29, 14.9197, 0, 116, 124, 13, 130, 10
1137, 28, 14.9578, 0, 116, 124, 13, 131, 9
1138, 28, 13.8697, 0, 116, 124, 13, 130, 9
1139, 28, 12.6169, 0, 117, 124, 13, 131, 9
1140, 29, 13.5202, 0, 117, 124, 13, 130, 10
1141, 29, 12.4734, 0, 117, 124, 13, 130, 9
1142, 30, 12.4634, 0, 117, 124, 13, 130, 9
1143, 30, 11.8654, 0, 117, 124, 13, 130, 9
1144, 30, 11.9194, 0, 117, 124, 13, 130, 9
1145, 31, 11.5407, 0, 117, 124, 13, 130, 10
1146, 31, 11.8684, 0, 117, 124, 14, 130, 10
1147, 31, 10.9456, 0, 117, 124, 14, 130, 10
1148, 32, 12.8948, 0, 117, 124, 14, 130, 10
1149, 32, 11.5738, 0, 117, 124, 14, 130, 10
1150, 32, 12.5688, 0, 117, 124, 14, 130, 10
1151, 32, 11.8016, 0, 117, 124, 14, 130, 10
1152, 31, 19.292, 0, 117, 124, 14, 130, 10
1153, 31, 12.1649, 0, 117, 124, 14, 130, 11
1154, 32, 12.5304, 0, 117, 124, 14, 130, 11
1155, 31, 12.969, 0, 117, 124, 14, 130, 10
1156, 32, 13.4458, 0, 117, 124, 14, 130, 11
1157, 31, 13.2997, 0, 117, 124, 14, 130, 10
1158, 31, 12.7198, 0, 117, 124, 14, 130, 10
1159, 31, 13.0387, 0, 117, 124, 14, 130, 10
1160, 32, 14.2639, 0, 117, 124, 14, 130, 10
1161, 30, 14.9471, 0, 118, 124, 14, 130, 10
1162, 31, 13.334, 0, 117, 124, 14, 130, 10
1163, 30, 14.1045, 0, 118, 124, 13, 130, 10
1164, 31, 14.8738, 0, 117, 124, 14, 130, 10
1165, 30, 15.4095, 0, 118, 124, 13, 130, 10
1166, 30, 14.3979, 0, 117, 124, 13, 130, 10
1167, 30, 14.2273, 0, 117, 124, 13, 130, 10
1168, 31, 15.4278, 0, 117, 124, 14, 130, 10
1169, 31, 13.6022, 0, 117, 124, 14, 130, 10
1170, 32, 15.0004, 0, 117, 124, 14, 130, 10
1171, 32, 13.2219, 0, 117, 124, 14, 130, 10
1172, 32, 15.4201, 0, 117, 124, 14, 130, 10
1173, 33, 13.6222, 0, 117, 124, 14, 130, 10
1174, 33, 14.931, 0, 117, 124, 14, 130, 11
1175, 33, 13.1333, 0, 117, 124, 14, 130, 11
1176, 30, 25.3738, 0, 117, 124, 13, 130, 10
1177, 31, 14.3903, 0, 117, 124, 13, 130, 10
1178, 31, 14.0188, 0, 117, 124, 14, 130, 10
1179, 31, 15.417, 0, 117, 124, 14, 130, 10
1180, 31, 15.7229, 0, 117, 124, 14, 130, 10
1181, 30, 17.6466, 0, 117, 124, 13, 130, 10
1182, 30, 16.1173, 0, 117, 124, 13, 130, 10
1183, 29, 17.4572, 0, 117, 124, 13, 130, 10
1184, 30, 17.8002, 0, 117, 124, 13, 130, 10
1185, 29, 17.8662, 0, 117, 124, 13, 130, 10
1186, 30, 17.595, 0, 117, 124, 13, 130, 10
1187, 29, 16.2169, 0, 117, 124, 13, 130, 10
1188, 30, 17.3511, 0, 117, 124, 13, 130, 10
1189, 30, 15.5958, 0, 117, 124, 13, 130, 10
1190, 30, 15.5336, 0, 117, 124, 13, 130, 10
1191, 30, 15.9233, 0, 116, 124, 12, 130, 10
1192, 30, 16.5669, 0, 116, 124, 12, 130, 9
1193, 31, 16.6724, 0, 116, 124, 13, 130, 10
1194, 31, 16.2767, 0, 116, 124, 13, 130, 10
1195, 32, 15.6706, 0, 116, 124, 13, 130, 10
1196, 33, 16.8608, 0, 116, 124, 13, 130, 10
1197, 34, 14.0981, 0, 115, 124, 14, 130, 11
1198, 35, 15.0154, 0, 115, 124, 14, 130, 11
1199, 35, 12.3919, 0, 115, 124, 14, 130, 11
1200, 33, 20.2435, 0, 115, 124, 13, 130, 10
1201, 34, 12.3466, 0, 115, 124, 13, 130, 10
1202, 34, 12.3058, 0, 115, 124, 14, 130, 11
1203, 33, 14.075, 0, 115, 124, 13, 130, 10
1204, 34, 13.9005, 0, 115, 124, 14, 130, 11
1205, 33, 15.4384, 0, 115, 124, 13, 130, 10
1206, 34, 15.6907, 0, 114, 124, 14, 130, 10
1207, 34, 13.9067, 0, 114, 124, 13, 130, 10
1208, 35, 14.5416, 0, 114, 124, 14, 130, 11
1209, 34, 14.5999, 0, 114, 124, 13, 130, 10
1210, 34, 13.4821, 0, 114, 124, 13, 130, 10
1211, 32, 15.5127, 0, 114, 124, 13, 130, 10
1212, 33, 15.4019, 0, 114, 124, 13, 130, 10
1213, 31, 18.205, 0, 114, 124, 13, 130, 10
1214, 31, 16.5073, 0, 114, 124, 13, 130, 10
1215, 30, 17.3365, 0, 115, 124, 13, 130, 10
1216, 30, 18.2259, 0, 115, 124, 13, 130, 10
1217, 30, 16.8975, 0, 115, 124, 13, 130, 10
1218, 30, 17.7454, 0, 115, 125, 13, 130, 10
1219, 30, 17.2628, 0, 115, 125, 14, 130, 11
1220, 29, 18.9283, 0, 115, 125, 13, 130, 10
1221, 30, 18.0959, 0, 116, 125, 14, 130, 11
1222, 29, 18.883, 0, 116, 125, 13, 130, 10
1223, 30, 18.3697, 0, 116, 125, 14, 130, 11
1224, 28, 24.5584, 0, 116, 125, 12, 130, 9
1225, 28, 21.1805, 0, 116, 125, 12, 130, 9
1226, 29, 20.6332, 0, 116, 125, 12, 130, 10
1227, 29, 19.3907, 0, 116, 125, 12, 130, 10
1228, 31, 20.6527, 0, 116, 125, 13, 130, 10
1229, 31, 18.6318, 0, 116, 125, 12, 131, 10
1230, 32, 18.4594, 0, 116, 125, 13, 131, 10
1231, 33, 16.206, 0, 116, 125, 13, 131, 10
1232, 34, 17.7495, 0, 116, 124, 13, 131, 10
1233, 33, 17.0774, 0, 116, 124, 13, 131, 10
1234, 34, 15.199, 0, 116, 124, 13, 131, 10
1235, 33, 15.766, 0, 116, 124, 13, 131, 10
1236, 34, 16.7682, 0, 116, 124, 14, 131, 10
1237, 33, 15.6686, 0, 116, 124, 14, 131, 10
1238, 35, 16.4372, 0, 116, 124, 14, 131, 11
1239, 34, 14.5323, 0, 116, 124, 14, 131, 11
1240, 35, 14.2193, 0, 116, 124, 14, 131, 10
1241, 36, 14.3142, 0, 116, 124, 15, 131, 11
1242, 36, 17.1698, 0, 116, 124, 15, 131, 11
1243, 36, 14.5153, 0, 116, 124, 15, 131, 11
1244, 33, 22.4968, 0, 116, 124, 15, 131, 11
1245, 33, 16.7097, 0, 116, 124, 15, 131, 11
1246, 32, 20.2299, 0, 116, 124, 15, 131, 11
1247, 32, 18.4789, 0, 116, 124, 15, 131, 11
1248, 27, 31.3865, 0, 116, 124, 12, 131, 9
1249, 27, 19.559, 0, 116, 125, 12, 131, 10
1250, 28, 19.0914, 0, 116, 125, 13, 131, 10
1251, 28, 19.0418, 0, 116, 125, 13, 131, 10
1252, 29, 19.3504, 0, 116, 125, 13, 131, 10
1253, 29, 18.8857, 0, 116, 125, 13, 131, 10
1254, 31, 20.5189, 0, 116, 125, 13, 131, 10
1255, 33, 19.9352, 0, 116, 125, 13, 131, 10
1256, 36, 23.1492, 0, 116, 125, 14, 131, 10
1257, 36, 18.0759, 0, 116, 125, 14, 131, 10
1258, 37, 17.7709, 0, 115, 125, 14, 131, 11
1259, 37, 15.8985, 0, 115, 125, 14, 131, 11
1260, 39, 17.902, 0, 115, 125, 14, 131, 11
1261, 39, 15.6926, 0, 115, 125, 14, 131, 11
1262, 39, 15.3278, 0, 115, 125, 14, 131, 11
1263, 39, 13.9565, 0, 115, 125, 14, 131, 11
1264, 41, 15.615, 0, 115, 125, 15, 131, 11
1265, 41, 11.4977, 0, 115, 125, 15, 131, 11
1266, 42, 12.9452, 0, 115, 125, 15, 130, 12
1267, 42, 10.3284, 0, 115, 125, 16, 130, 12
1268, 42, 13.7195, 0, 115, 125, 16, 130, 12
1269, 43, 10.6819, 0, 115, 125, 16, 130, 12
1270, 43, 13.7055, 0, 115, 125, 16, 130, 12
1271, 43, 14.6508, 0, 115, 125, 16, 130, 12
1272, 36, 36.4895, 0, 115, 125, 15, 130, 11
1273, 36, 17.1151, 0, 115, 125, 15, 130, 12
1274, 37, 18.1387, 0, 115, 125, 15, 130, 12
1275, 36, 18.8608, 0, 114, 125, 15, 130, 12
1276, 37, 19.507, 0, 114, 125, 15, 130, 12
1277, 36, 20.425, 0, 114, 125, 15, 130, 12
1278, 37, 18.8778, 0, 114, 125, 15, 130, 12
1279, 36, 19.164, 0, 114, 125, 15, 130, 12
1280, 37, 20.6542, 0, 114, 125, 15, 130, 12
1281, 37, 20.3968, 0, 114, 125, 14, 130, 12
1282, 38, 18.9964, 0, 113, 125, 15, 130, 12
1283, 38, 18.0856, 0, 113, 125, 14, 130, 11
1284, 39, 19.1883, 0, 113, 125, 15, 130, 12
1285, 39, 16.0523, 0, 113, 125, 14, 130, 11
1286, 40, 15.2437, 0, 113, 125, 15, 130, 12
1287, 40, 13.3261, 0, 112, 125, 15, 130, 11
1288, 41, 14.6953, 0, 112, 125, 15, 130, 11
1289, 42, 12.6699, 0, 112, 125, 15, 130, 12
1290, 42, 15.0604, 0, 112, 125, 16, 130, 12
1291, 43, 14.2764, 0, 112, 125, 16, 130, 12
1292, 42, 15.9905, 0, 112, 125, 16, 130, 12
1293, 43, 14.5514, 0, 112, 125, 16, 130, 12
1294, 43, 16.1972, 0, 111, 125, 16, 130, 13
1295, 43, 14.503, 0, 111, 125, 16, 130, 13
1296, 35, 45.2655, 0, 111, 125, 14, 130, 11
1297, 37, 17.5384, 0, 111, 125, 15, 130, 12
1298, 36, 17.8555, 0, 111, 125, 15, 130, 12
1299, 34, 23.0644, 0, 111, 125, 14, 130, 12
1300, 35, 21.2093, 0, 111, 125, 15, 130, 12
1301, 35, 20.7134, 0, 111, 125, 14, 130, 12
1302, 36, 20.704, 0, 111, 125, 14, 130, 12
1303, 37, 19.4814, 0, 111, 125, 14, 130, 12
1304, 38, 20.7056, 0, 111, 125, 15, 130, 12
1305, 37, 20.7202, 0, 111, 125, 14, 130, 12
1306, 37, 19.7594, 0, 111, 125, 14, 130, 12
1307, 37, 19.501, 0, 111, 125, 14, 130, 12
1308, 39, 21.1824, 0, 111, 125, 15, 130, 12
1309, 38, 18.9584, 0, 111, 125, 14, 130, 12
1310, 39, 19.9159, 0, 111, 125, 15, 130, 12
1311, 40, 17.9849, 0, 111, 125, 15, 130, 12
1312, 41, 18.9458, 0, 111, 125, 15, 130, 12
1313, 41, 14.4699, 0, 111, 125, 15, 130, 12
1314, 42, 16.3473, 0, 111, 125, 15, 130, 12
1315, 42, 11.6507, 0, 111, 125, 16, 130, 12
1316, 15, 186.801, 43.2591, 106, 139, 10, 122, 6
1317, 17, 14.2783, 0.883295, 106, 139, 10, 122, 6
1318, 17, 11.7759, 0, 106, 139, 10, 122, 6
1319, 17, 11.2685, 0, 106, 139, 10, 122, 6
1320, 17, 15.6505, 0, 106, 139, 11, 122, 8
1321, 17, 11.5766, 0, 106, 139, 12, 122, 8
1322, 17, 10.8663, 0, 106, 139, 12, 122, 8
1323, 17, 10.5337, 0, 106, 138, 12, 122, 8
1324, 18, 10.2953, 0, 106, 138, 12, 122, 8
1325, 17, 10.5015, 0, 106, 138, 12, 122, 8
1326, 18, 10.2387, 0, 106, 138, 12, 122, 8
1327, 18, 10.2231, 0, 106, 138, 12, 122, 8
1328, 18, 10.9082, 0, 106, 138, 12, 122, 8
1329, 17, 11.8181, 0, 106, 138, 11, 122, 8
1330, 17, 11.2432, 0, 106, 138, 11, 122, 8
1331, 17, 11.4963, 0, 106, 138, 11, 122, 8
1332, 17, 11.7667, 0, 106, 138, 11, 122, 8
1333, 17, 12.0399, 0, 106, 138, 11, 122, 8
1334, 17, 11.0892, 0, 106, 138, 11, 122, 8
1335, 17, 11.0005, 0, 106, 138, 11, 122, 7
1336, 17, 12.1439, 0, 106, 138, 10, 122, 7
1337, 17, 10.8264, 0, 106, 138, 11, 122, 7
1338, 18, 10.8331, 0, 106, 138, 11, 122, 7
1339, 18, 10.5059, 0, 106, 138, 11, 122, 8
1340, 18, 12.3022, 0, 106, 138, 11, 122, 8
1341, 18, 11.657, 0, 106, 138, 11, 122, 8
1342, 18, 12.8826, 0, 106, 138, 11, 122, 8
1343, 19, 12.0371, 0, 106, 138, 12, 122, 8
1344, 17, 20.2144, 0, 106, 138, 11, 122, 7
1345, 19, 15.0344, 0, 106, 138, 11, 122, 8
1346, 19, 13.3066, 0, 106, 138, 12, 122, 8
1347, 19, 12.749, 0, 106, 138, 12, 122, 8
1348, 20, 11.6324, 0, 106, 138, 12, 122, 8
1349, 20, 13.2507, 0, 106, 138, 12, 122, 8
1350, 20, 12.3827, 0, 106, 138, 12, 122, 8
1351, 19, 13.2438, 0, 106, 138, 12, 122, 8
1352, 19, 14.2719, 0, 105, 138, 12, 122, 8
1353, 18, 14.8788, 0, 105, 138, 12, 122, 8
1354, 18, 14.4475, 0, 105, 138, 11, 122, 8
1355, 17, 14.6441, 0, 105, 138, 11, 122, 8
1356, 18, 14.7795, 0, 104, 138, 11, 122, 8
1357, 18, 15.0352, 0, 104, 138, 11, 122, 8
1358, 18, 14.0242, 0, 104, 138, 11, 122, 8
1359, 17, 14.128, 0, 104, 138, 11, 122, 8
1360, 16, 15.2536, 0, 103, 138, 11, 122, 7
1361, 17, 14.6627, 0, 103, 138, 11, 122, 8
1362, 17, 16.0181, 0, 103, 138, 11, 122, 8
1363, 17, 14.0925, 0, 103, 138, 11, 122, 8
1364, 16, 16.1493, 0, 104, 138, 11, 122, 7
1365, 17, 13.3385, 0, 104, 138, 11, 122, 8
1366, 17, 13.7429, 0, 104, 138, 11, 122, 8
1367, 17, 12.7124, 0, 104, 138, 12, 122, 8
1368, 15, 20.099, 0, 105, 138, 11, 122, 7
1369, 16, 14.3349, 0, 105, 138, 11, 122, 8
1370, 16, 12.7286, 0, 105, 138, 11, 122, 8
1371, 16, 12.7772, 0, 105, 138, 11, 122, 8
1372, 17, 13.2386, 0, 105, 138, 11, 122, 8
1373, 16, 13.2675, 0, 105, 138, 11, 122, 8
1374, 17, 13.3657, 0, 105, 138, 11, 122, 8
1375, 17, 13.6036, 0, 105, 138, 11, 122, 8
1376, 17, 13.9229, 0, 105, 138, 12, 122, 8
1377, 17, 13.9387, 0, 105, 139, 12, 122, 8
1378, 17, 13.6823, 0, 105, 139, 11, 122, 8
1379, 16, 13.4215, 0, 105, 139, 11, 122, 7
1380, 16, 14.1244, 0, 104, 139, 11, 122, 7
1381, 16, 14.0055, 0, 104, 139, 11, 122, 7
1382, 15, 14.2422, 0, 104, 139, 11, 122, 7
1383, 14, 13.9404, 0, 103, 139, 10, 121, 6
1384, 13, 14.7859, 0, 103, 139, 10, 121, 6
1385, 14, 12.8506, 0, 103, 139, 10, 121, 6
1386, 14, 14.1371, 0, 103, 139, 10, 121, 6
1387, 14, 12.6403, 0, 103, 139, 10, 121, 6
1388, 14, 14.057, 0, 103, 139, 9, 121, 6
1389, 14, 13.192, 0, 103, 139, 10, 122, 7
1390, 14, 13.446, 0, 103, 139, 10, 122, 7
1391, 15, 12.29, 0, 103, 139, 10, 122, 7
1392, 13, 18.7164, 0, 103, 138, 10, 122, 7
1393, 14, 13.4697, 0, 103, 138, 10, 122, 7
1394, 14, 12.4068, 0, 103, 138, 10, 122, 7
1395, 14, 13.2081, 0, 104, 138, 10, 122, 7
1396, 14, 13.7202, 0, 104, 138, 10, 122, 7
1397, 15, 14.1685, 0, 104, 138, 11, 122, 7
1398, 15, 14.0389, 0, 103, 138, 11, 122, 7
1399, 15, 13.2129, 0, 103, 138, 11, 122, 7
1400, 15, 12.8287, 0, 104, 138, 11, 122, 7
1401, 15, 12.0567, 0, 104, 138, 10, 122, 7
1402, 15, 13.0393, 0, 104, 138, 10, 122, 7
1403, 14, 12.2923, 0, 104, 138, 10, 122, 7
1404, 14, 12.9018, 0, 105, 138, 10, 122, 7
1405, 14, 12.2429, 0, 105, 138, 10, 122, 7
1406, 14, 13.1009, 0, 105, 138, 10, 122, 7
1407, 13, 13.8316, 0, 105, 138, 9, 122, 6
1408, 13, 14.7428, 0, 105, 138, 9, 122, 6
1409, 13, 14.1451, 0, 105, 138, 9, 122, 6
1410, 14, 14.3239, 0, 104, 138, 9, 122, 6
1411, 14, 13.4526, 0, 104, 138, 10, 122, 7
1412, 14, 13.8593, 0, 104, 138, 9, 122, 6
1413, 15, 12.4934, 0, 104, 138, 10, 122, 7
1414, 15, 11.6116, 0, 105, 138, 10, 122, 7
1415, 15, 10.165, 0, 105, 138, 10, 122, 7
1416, 14, 17.7128, 0, 105, 138, 10, 122, 7
1417, 15, 13.1274, 0, 105, 138, 11, 122, 7
1418, 15, 11.9121, 0, 104, 138, 10, 122, 7
1419, 15, 10.821, 0, 105, 138, 10, 122, 7
1420, 15, 11.554, 0, 105, 138, 10, 122, 7
1421, 15, 10.0126, 0, 105, 138, 10, 122, 7
1422, 15, 9.77471, 0, 104, 138, 10, 122, 7
1423, 15, 9.34583, 0, 104, 138, 10, 122, 7
1424, 16, 8.95049, 0, 104, 138, 10, 122, 7
1425, 16, 8.85332, 0, 104, 138, 10, 122, 7
1426, 16, 7.89592, 0, 104, 138, 10, 122, 7
