POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
959, 45, 61.2347, 0, 119, 116, 25, 127, 17
960, 36, 66.9538, 0, 119, 116, 21, 127, 15
961, 40, 62.6617, 0, 118, 116, 25, 127, 17
962, 40, 53.3792, 0, 118, 116, 25, 127, 17
963, 41, 69.7472, 0, 118, 116, 25, 127, 17
964, 41, 51.1803, 0, 118, 116, 25, 127, 17
965, 42, 66.2038, 0, 118, 116, 25, 127, 17
966, 41, 57.8981, 0, 118, 116, 25, 127, 17
967, 41, 65.2496, 0, 119, 116, 25, 126, 17
968, 39, 58.4187, 0, 119, 116, 25, 126, 17
969, 41, 72.025, 0, 118, 116, 25, 126, 18
970, 42, 57.1745, 0, 118, 116, 25, 126, 17
971, 43, 70.4857, 0, 118, 116, 25, 126, 18
972, 43, 56.9475, 0, 117, 116, 25, 126, 17
973, 44, 67.4182, 0, 116, 116, 25, 126, 17
974, 43, 56.2704, 0, 116, 116, 25, 126, 17
975, 42, 69.5823, 0, 116, 116, 24, 126, 17
976, 40, 60.8291, 0, 115, 116, 21, 126, 15
977, 42, 68.8892, 0, 115, 116, 24, 126, 17
978, 43, 55.2147, 0, 115, 116, 25, 126, 17
979, 47, 65.9628, 0, 115, 116, 27, 126, 18
980, 43, 61.1831, 0, 116, 116, 24, 126, 17
981, 46, 66.508, 0, 116, 116, 26, 126, 18
982, 44, 57.6135, 0, 115, 116, 25, 126, 17
983, 47, 71.5003, 0, 115, 116, 26, 126, 18
984, 40, 72.6159, 0, 115, 116, 22, 126, 15
985, 42, 67.7237, 0, 115, 116, 24, 126, 17
986, 42, 58.8964, 0, 115, 116, 25, 126, 17
987, 42, 71.2062, 0, 115, 116, 24, 126, 17
988, 41, 59.6203, 0, 115, 116, 24, 126, 18
989, 42, 73.4475, 0, 115, 116, 24, 126, 17
990, 41, 60.6124, 0, 115, 116, 23, 126, 17
991, 41, 68.9481, 0, 115, 116, 23, 126, 17
992, 40, 54.5711, 0, 115, 116, 24, 126, 17
993, 39, 68.5479, 0, 114, 117, 22, 126, 16
994, 37, 64.8819, 0, 114, 117, 23, 126, 16
995, 32, 80.8152, 0, 115, 116, 19, 126, 13
996, 28, 64.8248, 0, 114, 116, 17, 125, 12
997, 30, 65.5462, 0, 113, 116, 16, 125, 11
998, 25, 59.156, 0, 113, 116, 15, 125, 10
999, 28, 69.0947, 0, 112, 116, 14, 125, 9
1000, 10, 104.922, 3.24193, 117, 116, 8, 127, 6
1001, 10, 22.6813, 0.762469, 116, 116, 9, 127, 6
1002, 10, 26.6604, 0, 115, 116, 9, 127, 7
1003, 12, 28.9338, 0, 115, 116, 12, 127, 8
1004, 10, 31.8682, 0, 114, 116, 10, 127, 7
1005, 14, 34.5621, 0, 113, 116, 12, 127, 8
1006, 12, 35.3744, 0, 113, 116, 11, 127, 7
1007, 15, 38.7417, 0, 113, 116, 13, 127, 9
1008, 12, 45.0819, 0.38718, 112, 116, 11, 127, 8
1009, 15, 40.1009, 0.266182, 111, 116, 13, 127, 9
1010, 13, 42.9536, 0, 110, 116, 12, 126, 9
1011, 15, 41.6157, 0, 111, 116, 13, 126, 9
1012, 14, 39.5606, 0, 111, 116, 13, 126, 9
1013, 17, 42.574, 0, 111, 116, 13, 126, 10
1014, 16, 39.537, 0, 111, 116, 13, 126, 9
1015, 16, 38.3598, 0, 111, 116, 13, 126, 9
1016, 15, 37.6729, 0, 111, 116, 13, 126, 9
1017, 16, 36.3695, 0, 110, 116, 13, 126, 9
1018, 15, 37.058, 0, 110, 116, 12, 126, 9
1019, 16, 37.0946, 0, 110, 116, 12, 126, 9
1020, 15, 39.2576, 0, 110, 116, 12, 126, 9
1021, 16, 38.5407, 0, 110, 116, 12, 126, 9
1022, 16, 34.8969, 0, 110, 116, 12, 126, 9
1023, 16, 32.994, 0, 110, 116, 12, 126, 9
1024, 15, 31.7795, 0, 110, 116, 10, 126, 7
1025, 16, 30.3114, 0, 110, 115, 11, 126, 9
1026, 17, 32.1063, 0, 110, 115, 12, 126, 9
1027, 20, 39.1441, 0, 110, 116, 13, 126, 10
1028, 9, 96.0553, 4.08747, 130, 120, 8, 126, 4
1029, 11, 12.7644, 0.843265, 130, 120, 8, 126, 5
1030, 12, 11.4713, 0, 130, 120, 9, 126, 5
1031, 12, 5.73648, 0, 130, 120, 9, 126, 5
1032, 12, 14.8769, 0, 130, 120, 15, 126, 8
1033, 12, 9.98184, 0, 130, 120, 15, 126, 8
1034, 12, 7.62064, 0, 130, 120, 15, 126, 8
1035, 12, 9.37638, 0, 130, 120, 15, 126, 8
1036, 12, 8.53061, 0, 130, 120, 16, 126, 8
1037, 12, 7.54301, 0, 130, 120, 15, 126, 8
1038, 12, 8.30445, 0, 130, 120, 15, 126, 8
1039, 12, 7.31502, 0, 130, 120, 15, 126, 8
1040, 12, 7.70403, 0, 130, 120, 16, 126, 8
1041, 12, 8.6663, 0, 130, 120, 15, 126, 8
1042, 12, 7.75733, 0, 130, 120, 15, 126, 8
1043, 12, 9.5777, 0, 130, 120, 15, 126, 8
1044, 12, 9.45422, 0, 130, 120, 15, 126, 8
1045, 12, 11.7285, 0, 130, 120, 14, 126, 8
1046, 12, 11.64, 0, 129, 120, 15, 126, 8
1047, 12, 12.78, 0, 129, 120, 15, 126, 8
1048, 12, 14.8017, 0, 129, 120, 15, 126, 8
1049, 13, 12.9538, 0, 129, 120, 16, 126, 8
1050, 13, 14.6121, 0, 129, 120, 16, 126, 8
1051, 13, 14.9549, 0, 129, 120, 17, 126, 9
1052, 13, 18.0434, 0, 129, 120, 16, 126, 8
1053, 14, 20.1347, 0, 129, 120, 17, 126, 9
1054, 14, 23.1535, 0, 129, 120, 16, 126, 9
1055, 15, 20.9466, 0, 129, 120, 17, 126, 9
1056, 12, 27.9593, 0, 129, 120, 14, 126, 7
1057, 13, 23.5734, 0, 129, 120, 15, 126, 8
1058, 12, 23.4855, 0, 129, 120, 15, 126, 8
1059, 12, 24.0813, 0, 129, 120, 14, 126, 8
1060, 12, 23.5585, 0, 129, 120, 15, 126, 8
1061, 12, 21.6339, 0, 129, 120, 14, 126, 8
1062, 12, 21.4429, 0, 130, 120, 14, 126, 7
1063, 12, 18.9891, 0, 131, 120, 14, 126, 7
1064, 11, 17.8128, 0, 132, 120, 14, 126, 7
1065, 10, 18.2666, 0, 132, 120, 13, 126, 6
1066, 9, 16.4922, 0, 132, 120, 12, 126, 6
1067, 9, 15.1782, 0, 133, 120, 11, 126, 6
1068, 9, 12.835, 0, 133, 120, 11, 126, 5
1069, 8, 12.2985, 0, 133, 120, 11, 126, 5
1070, 8, 11.1429, 0, 133, 120, 11, 126, 5
1071, 7, 12.1354, 0, 133, 120, 10, 126, 5
1072, 7, 12.3833, 0, 133, 120, 10, 126, 4
1073, 7, 11.2622, 0, 133, 120, 10, 126, 5
1074, 7, 11.0531, 0, 133, 120, 10, 126, 5
1075, 7, 8.77753, 0, 133, 120, 11, 126, 5
1076, 6, 9.85369, 0, 133, 120, 10, 126, 4
1077, 7, 7.76136, 0, 134, 120, 10, 126, 5
1078, 7, 8.95782, 0, 133, 120, 10, 126, 5
1079, 7, 6.86551, 0, 134, 120, 10, 126, 5
1080, 5, 13.4083, 1.01959, 135, 120, 9, 126, 4
1081, 5, 5.1829, 0.372904, 136, 119, 9, 126, 4
1082, 5, 4.12557, 0, 137, 119, 10, 126, 4
1083, 5, 3.25611, 0, 137, 119, 9, 126, 4
1084, 5, 2.9433, 0, 137, 119, 10, 126, 4
1085, 5, 2.62636, 0, 138, 119, 9, 126, 4
1086, 5, 2.60187, 0, 138, 119, 9, 126, 4
1087, 5, 1.75103, 0, 138, 119, 9, 126, 4
1088, 5, 3.64834, 0, 138, 119, 10, 126, 4
1089, 5, 1.88807, 0, 138, 119, 10, 126, 4
1090, 5, 1.33732, 0, 138, 119, 10, 126, 4
1091, 5, 0.942211, 0, 138, 119, 9, 126, 4
1092, 5, 1.65547, 0, 138, 119, 10, 126, 4
1093, 5, 0.175408, 0, 138, 118, 10, 126, 4
1094, 14, 61.5431, 114.02, 136, 119, 11, 127, 6
1095, 15, 63.0858, 0, 136, 119, 11, 127, 6
1096, 14, 59.5777, 0, 136, 119, 12, 127, 6
1097, 16, 60.6178, 0, 137, 120, 12, 127, 7
1098, 15, 62.2064, 0, 137, 120, 11, 127, 6
1099, 18, 61.4107, 0, 138, 120, 13, 127, 8
1100, 17, 57.3845, 0, 138, 120, 13, 127, 7
1101, 19, 58.3007, 0, 138, 120, 13, 127, 8
1102, 18, 54.4064, 0, 138, 120, 13, 127, 7
1103, 18, 54.9755, 0, 139, 120, 13, 127, 8
1104, 13, 55.7031, 0.327419, 139, 120, 12, 127, 6
1105, 13, 46.3771, 0, 140, 120, 12, 127, 7
1106, 13, 41.948, 0, 140, 120, 11, 127, 6
1107, 14, 41.0187, 0, 141, 120, 11, 127, 7
1108, 14, 40.8957, 0, 142, 120, 11, 127, 7
1109, 16, 38.9226, 0, 142, 120, 11, 127, 6
1110, 15, 36.8653, 0, 142, 120, 11, 127, 6
1111, 15, 36.9781, 0, 142, 120, 11, 127, 6
1112, 13, 39.0971, 0, 142, 120, 10, 127, 6
1113, 15, 40.1366, 0, 142, 120, 10, 127, 6
1114, 16, 42.3704, 0, 142, 120, 10, 127, 6
1115, 18, 41.4021, 0, 142, 120, 11, 127, 6
1116, 19, 37.9711, 0, 141, 120, 11, 127, 7
1117, 20, 38.2197, 0, 141, 120, 12, 127, 7
1118, 19, 44.5935, 0, 141, 120, 11, 127, 7
1119, 15, 56.206, 0.426071, 141, 119, 10, 127, 6
1120, 11, 54.8633, 0.266875, 140, 119, 8, 127, 5
1121, 12, 48.7229, 0, 139, 119, 9, 127, 6
1122, 13, 51.0669, 0, 137, 118, 10, 127, 6
1123, 13, 51.4196, 0, 136, 118, 10, 126, 7
1124, 13, 52.0842, 0, 134, 117, 10, 126, 6
1125, 8, 60.173, 0.748787, 128, 117, 8, 127, 5
1126, 11, 42.3557, 0.39885, 127, 117, 10, 127, 6
1127, 12, 44.3684, 0, 126, 117, 11, 127, 7
1128, 12, 38.678, 0, 127, 117, 14, 127, 8
1129, 15, 39.3272, 0, 127, 116, 16, 126, 10
1130, 15, 39.6736, 0, 129, 116, 16, 126, 9
1131, 16, 41.0806, 0, 129, 116, 16, 126, 9
1132, 14, 40.8268, 0, 129, 116, 16, 126, 9
1133, 16, 38.5037, 0, 129, 116, 16, 126, 9
1134, 15, 39.0951, 0, 130, 116, 15, 126, 8
1135, 16, 40.6573, 0, 131, 116, 15, 126, 8
1136, 13, 42.7235, 0, 132, 116, 14, 126, 8
1137, 13, 40.706, 0, 133, 117, 13, 126, 7
1138, 11, 44.5627, 0, 134, 117, 12, 127, 6
1139, 13, 37.7634, 0.246843, 135, 117, 14, 127, 7
1140, 10, 33.8214, 0, 135, 117, 12, 127, 6
1141, 11, 34.153, 0, 135, 116, 12, 127, 7
1142, 10, 33.7231, 0, 134, 116, 11, 127, 6
1143, 10, 32.4057, 0, 133, 116, 12, 127, 6
1144, 9, 30.8332, 0, 132, 116, 12, 126, 6
1145, 10, 28.472, 0, 132, 116, 13, 127, 7
1146, 10, 26.6059, 0, 132, 116, 13, 127, 7
1147, 12, 26.031, 0, 132, 116, 15, 127, 8
1148, 27, 129.936, 0.921977, 128, 120, 10, 129, 9
1149, 28, 6.77869, 0.831178, 128, 120, 10, 129, 9
1150, 29, 8.26996, 0, 128, 120, 10, 129, 10
1151, 29, 4.11249, 0, 128, 120, 10, 129, 10
1152, 28, 12.6085, 0, 128, 120, 14, 129, 13
1153, 28, 6.27987, 0, 128, 120, 14, 129, 13
1154, 29, 6.832, 0, 128, 120, 14, 129, 13
1155, 28, 5.51296, 0, 128, 120, 14, 129, 13
1156, 29, 5.22859, 0, 128, 120, 14, 129, 13
1157, 28, 6.93621, 0, 128, 120, 14, 129, 13
1158, 29, 6.55404, 0, 128, 120, 14, 129, 13
1159, 28, 8.56652, 0, 128, 120, 13, 129, 12
1160, 29, 11.26, 0, 128, 120, 14, 129, 13
1161, 28, 10.0813, 0, 128, 120, 13, 129, 12
1162, 28, 6.37563, 0, 128, 120, 13, 129, 12
1163, 28, 4.87064, 0, 128, 120, 13, 129, 12
1164, 29, 6.70478, 0, 128, 120, 13, 129, 12
1165, 28, 5.69134, 0, 128, 120, 13, 129, 12
1166, 28, 4.3485, 0, 128, 120, 13, 129, 12
1167, 28, 5.30609, 0, 128, 120, 13, 129, 12
1168, 29, 7.03604, 0, 128, 120, 13, 129, 12
1169, 29, 5.30199, 0, 128, 120, 13, 129, 12
1170, 30, 8.99389, 0, 128, 120, 14, 129, 13
1171, 30, 5.40192, 0, 128, 120, 14, 129, 13
1172, 30, 8.37466, 0, 128, 120, 14, 129, 13
1173, 30, 4.94741, 0, 128, 120, 14, 129, 13
1174, 30, 5.89458, 0, 128, 120, 14, 129, 13
1175, 30, 2.71008, 0, 128, 120, 14, 129, 13
1176, 28, 14.224, 0, 128, 120, 14, 129, 13
1177, 28, 6.76445, 0, 128, 120, 14, 129, 13
1178, 28, 8.09424, 0, 128, 120, 14, 129, 13
1179, 28, 8.46403, 0, 128, 120, 14, 129, 13
1180, 28, 7.76339, 0, 128, 120, 14, 129, 13
1181, 28, 6.13189, 0, 128, 120, 13, 129, 12
1182, 28, 5.30005, 0, 128, 120, 13, 129, 12
1183, 28, 8.50344, 0, 128, 120, 13, 129, 12
1184, 29, 10.5864, 0, 128, 120, 13, 129, 12
1185, 27, 10.9822, 0, 128, 120, 13, 129, 12
1186, 28, 7.74308, 0, 128, 120, 13, 129, 12
1187, 27, 7.58597, 0, 128, 120, 12, 129, 12
1188, 28, 10.4348, 0, 128, 120, 13, 129, 12
1189, 27, 11.5153, 0, 128, 120, 12, 129, 12
1190, 28, 11.5883, 0, 128, 120, 12, 129, 12
1191, 28, 8.71285, 0, 128, 120, 12, 129, 12
1192, 29, 6.19364, 0, 128, 120, 12, 129, 12
1193, 29, 9.05067, 0, 128, 120, 13, 129, 12
1194, 30, 11.6456, 0, 128, 120, 13, 129, 12
1195, 30, 12.1685, 0, 128, 120, 13, 129, 13
1196, 30, 13.5089, 0, 128, 120, 13, 129, 12
1197, 30, 9.87982, 0, 128, 120, 13, 129, 12
1198, 30, 7.63449, 0, 128, 120, 13, 129, 13
1199, 31, 5.85422, 0, 128, 120, 14, 129, 13
1200, 27, 21.1672, 0, 128, 120, 9, 129, 9
1201, 27, 10.6671, 0, 128, 120, 10, 129, 10
1202, 28, 11.8635, 0, 128, 120, 10, 129, 10
1203, 59, 215.474, 7.08055, 111, 118, 36, 127, 33
1204, 58, 9.12609, 0.821443, 111, 118, 36, 127, 33
1205, 55, 17.2564, 0, 111, 118, 31, 127, 29
1206, 57, 13.8712, 0, 111, 118, 34, 127, 32
1207, 55, 12.1871, 0, 111, 119, 30, 127, 29
1208, 57, 11.2185, 0, 111, 118, 34, 127, 32
1209, 55, 13.767, 0, 111, 118, 33, 127, 31
1210, 57, 12.6299, 0, 111, 118, 34, 127, 31
1211, 55, 13.9339, 0, 111, 118, 32, 127, 30
1212, 56, 12.2131, 0, 111, 118, 33, 127, 31
1213, 54, 13.5863, 0, 111, 118, 32, 127, 30
1214, 55, 12.4371, 0, 111, 118, 32, 127, 30
1215, 54, 14.6188, 0, 111, 118, 31, 127, 29
1216, 52, 15.1855, 0, 111, 118, 29, 127, 27
1217, 54, 15.533, 0, 111, 118, 32, 127, 30
1218, 56, 17.6788, 0, 111, 118, 34, 127, 31
1219, 57, 14.74, 0, 111, 118, 35, 127, 32
1220, 57, 18.2519, 0, 111, 118, 34, 127, 31
1221, 58, 16.3235, 0, 111, 118, 35, 127, 32
1222, 58, 16.6222, 0, 111, 118, 36, 127, 33
1223, 59, 15.1197, 0, 111, 118, 36, 127, 33
1224, 53, 30.8454, 0, 111, 118, 35, 127, 32
1225, 52, 9.88497, 0, 111, 118, 35, 127, 32
1226, 52, 5.85061, 0, 111, 118, 34, 127, 32
1227, 51, 5.41754, 0, 111, 118, 34, 127, 32
1228, 53, 8.53092, 0, 111, 118, 35, 127, 32
1229, 51, 11.1034, 0, 111, 118, 33, 127, 31
1230, 52, 9.1838, 0, 111, 118, 33, 127, 31
1231, 52, 9.31432, 0, 111, 118, 33, 127, 31
1232, 53, 10.0405, 0, 111, 118, 34, 127, 31
1233, 51, 13.1601, 0, 111, 118, 32, 127, 30
1234, 51, 7.26431, 0, 111, 118, 32, 127, 30
1235, 51, 5.34683, 0, 111, 119, 32, 127, 30
1236, 52, 9.20613, 0, 111, 118, 33, 127, 31
1237, 51, 8.22757, 0, 111, 118, 33, 127, 31
1238, 52, 8.69007, 0, 111, 118, 34, 127, 31
1239, 52, 8.00922, 0, 111, 118, 34, 127, 32
1240, 53, 8.25497, 0, 111, 118, 35, 127, 32
1241, 53, 7.5113, 0, 111, 118, 35, 127, 32
1242, 53, 7.57648, 0, 111, 118, 35, 127, 32
1243, 53, 4.3752, 0, 111, 118, 35, 127, 32
1244, 53, 6.52707, 0, 111, 118, 35, 127, 32
1245, 53, 1.85892, 0, 111, 118, 35, 127, 32
1246, 53, 2.79198, 0, 111, 118, 35, 127, 32
1247, 53, 7.85709, 0, 111, 118, 35, 127, 33
1248, 54, 19.8855, 0, 111, 118, 34, 127, 32
1249, 54, 9.0503, 0, 111, 118, 35, 127, 32
1250, 55, 11.0211, 0, 111, 118, 36, 127, 33
1251, 57, 172.081, 9.98086, 111, 119, 18, 125, 10
1252, 56, 5.74286, 0.662479, 111, 119, 18, 125, 10
1253, 56, 6.27971, 0, 111, 119, 18, 125, 10
1254, 57, 6.26021, 0, 112, 119, 18, 125, 10
1255, 57, 6.0619, 0, 112, 119, 17, 125, 10
1256, 57, 6.37884, 0, 112, 119, 17, 125, 10
1257, 57, 6.73694, 0, 112, 119, 17, 125, 10
1258, 57, 6.70229, 0, 112, 119, 18, 125, 10
1259, 57, 5.96013, 0, 112, 119, 18, 125, 10
1260, 58, 6.22554, 0, 112, 119, 18, 125, 11
1261, 58, 7.57584, 0, 112, 119, 18, 125, 10
1262, 58, 6.91528, 0, 112, 119, 18, 125, 10
1263, 58, 6.53279, 0, 112, 119, 18, 125, 10
1264, 57, 5.98953, 0, 112, 119, 18, 125, 10
1265, 58, 5.41874, 0, 112, 119, 18, 125, 10
1266, 58, 8.39164, 0, 112, 119, 18, 125, 11
1267, 58, 7.7491, 0, 112, 119, 18, 125, 11
1268, 58, 11.2157, 0, 112, 119, 18, 125, 11
1269, 58, 7.22358, 0, 112, 119, 18, 125, 11
1270, 58, 8.28618, 0, 111, 119, 18, 125, 11
1271, 58, 7.57025, 0, 111, 119, 19, 125, 11
1272, 60, 26.8912, 0, 111, 119, 24, 125, 16
1273, 60, 6.73331, 0, 111, 119, 24, 125, 16
1274, 60, 7.96024, 0, 111, 119, 24, 125, 16
1275, 60, 7.94222, 0, 111, 119, 24, 125, 16
1276, 60, 6.9125, 0, 111, 119, 24, 125, 16
1277, 60, 6.7482, 0, 111, 119, 24, 125, 16
1278, 60, 7.3233, 0, 111, 119, 24, 125, 16
1279, 60, 7.16925, 0, 111, 119, 24, 125, 16
1280, 60, 6.97349, 0, 111, 119, 25, 125, 16
1281, 60, 6.63129, 0, 111, 119, 24, 125, 16
1282, 60, 6.79292, 0, 111, 119, 24, 125, 17
1283, 60, 7.6971, 0, 111, 119, 24, 125, 16
1284, 60, 7.75474, 0, 111, 119, 24, 125, 17
1285, 60, 7.3241, 0, 112, 119, 24, 125, 17
1286, 60, 7.48939, 0, 111, 119, 25, 125, 17
1287, 60, 6.4242, 0, 111, 119, 25, 125, 17
1288, 60, 6.26176, 0, 111, 119, 25, 125, 17
1289, 60, 7.1713, 0, 112, 119, 25, 125, 17
1290, 60, 8.82322, 0, 112, 119, 25, 125, 17
1291, 61, 7.75212, 0, 112, 119, 25, 125, 17
1292, 60, 10.1112, 0, 112, 119, 25, 125, 17
1293, 61, 7.9393, 0, 112, 119, 25, 125, 17
1294, 61, 8.87377, 0, 112, 119, 25, 125, 17
1295, 61, 7.56133, 0, 112, 119, 25, 125, 17
1296, 60, 18.4262, 0, 111, 119, 24, 125, 16
1297, 60, 7.78076, 0, 111, 119, 24, 125, 16
1298, 60, 8.3084, 0, 111, 119, 24, 125, 16
1299, 60, 6.77797, 0, 111, 119, 24, 125, 16
1300, 60, 7.67756, 0, 111, 119, 24, 125, 16
1301, 60, 7.75993, 0, 111, 119, 24, 125, 16
1302, 60, 7.94199, 0, 111, 119, 24, 125, 16
1303, 60, 8.56781, 0, 111, 119, 24, 125, 16
1304, 60, 9.31784, 0, 111, 119, 24, 125, 17
1305, 60, 9.555, 0, 111, 119, 24, 125, 17
1306, 60, 8.44086, 0, 111, 119, 24, 125, 17
1307, 60, 7.44598, 0, 111, 119, 24, 125, 16
1308, 59, 7.62383, 0, 111, 119, 24, 125, 17
1309, 59, 7.78111, 0, 111, 119, 24, 125, 17
1310, 59, 7.9076, 0, 111, 119, 24, 125, 17
1311, 59, 7.2252, 0, 111, 119, 24, 125, 17
1312, 59, 6.62311, 0, 111, 119, 25, 125, 17
1313, 59, 6.68581, 0, 111, 119, 25, 125, 17
1314, 60, 7.14578, 0, 111, 119, 25, 125, 17
1315, 60, 6.09006, 0, 111, 119, 25, 125, 17
1316, 59, 9.18868, 0, 111, 119, 25, 125, 17
1317, 60, 9.25635, 0, 111, 119, 25, 125, 17
1318, 59, 12.3305, 0, 112, 119, 25, 125, 17
1319, 60, 10.1443, 0, 112, 119, 25, 125, 17
1320, 59, 19.031, 0, 112, 119, 24, 125, 16
1321, 60, 9.50229, 0, 112, 119, 24, 125, 17
1322, 60, 9.99958, 0, 112, 119, 25, 125, 17
1323, 60, 10.1858, 0, 112, 119, 24, 125, 17
1324, 60, 10.1677, 0, 112, 119, 25, 125, 17
1325, 60, 9.18843, 0, 112, 119, 24, 125, 17
1326, 60, 8.41159, 0, 112, 119, 24, 125, 17
1327, 60, 9.35451, 0, 112, 119, 24, 125, 17
1328, 60, 9.37599, 0, 112, 119, 25, 125, 17
1329, 60, 10.3924, 0, 112, 119, 24, 125, 17
1330, 60, 10.5378, 0, 112, 119, 24, 125, 17
1331, 60, 11.1916, 0, 112, 119, 24, 125, 17
1332, 60, 10.7552, 0, 112, 119, 25, 125, 17
1333, 60, 11.4169, 0, 112, 119, 24, 125, 17
1334, 60, 11.9398, 0, 112, 119, 25, 125, 17
1335, 60, 11.2181, 0, 112, 119, 25, 125, 17
1336, 59, 11.85, 0, 112, 119, 25, 125, 17
1337, 60, 11.2374, 0, 112, 119, 26, 125, 17
1338, 60, 12.3549, 0, 112, 119, 26, 125, 18
1339, 60, 9.60907, 0, 112, 119, 26, 125, 18
1340, 60, 12.8604, 0, 111, 119, 26, 125, 18
1341, 60, 8.70154, 0, 111, 119, 26, 125, 18
1342, 59, 12.9225, 0, 112, 119, 26, 125, 18
1343, 60, 11.6144, 0, 112, 119, 26, 125, 18
1344, 58, 22.0928, 0, 112, 119, 24, 125, 17
1345, 59, 12.3774, 0, 112, 119, 25, 125, 17
1346, 59, 11.111, 0, 112, 119, 25, 125, 17
1347, 60, 9.41608, 0, 111, 119, 25, 125, 17
1348, 60, 9.28261, 0, 111, 119, 26, 125, 18
1349, 60, 9.43919, 0, 111, 119, 25, 125, 17
1350, 60, 9.5575, 0, 111, 119, 25, 125, 17
1351, 60, 10.9032, 0, 111, 119, 25, 125, 17
1352, 60, 11.614, 0, 111, 119, 26, 125, 18
1353, 60, 11.6682, 0, 112, 119, 25, 125, 17
1354, 60, 11.8261, 0, 112, 119, 25, 125, 17
1355, 60, 11.6622, 0, 112, 119, 25, 125, 18
1356, 60, 12.6704, 0, 112, 119, 26, 125, 18
1357, 60, 12.5185, 0, 112, 119, 25, 125, 18
1358, 60, 11.5901, 0, 112, 119, 26, 125, 18
1359, 60, 9.93483, 0, 112, 119, 26, 125, 18
1360, 60, 7.5281, 0, 112, 119, 26, 125, 18
1361, 61, 8.88576, 0, 112, 119, 27, 125, 18
1362, 62, 10.9161, 0, 112, 119, 27, 125, 18
1363, 62, 7.229, 0, 112, 119, 27, 125, 19
1364, 62, 11.0835, 0, 112, 119, 27, 125, 18
1365, 62, 6.39658, 0, 112, 119, 27, 125, 19
1366, 62, 9.4913, 0, 112, 119, 27, 125, 19
1367, 62, 7.09273, 0, 112, 119, 27, 125, 19
1368, 60, 16.1266, 0, 112, 119, 26, 125, 18
1369, 60, 5.87048, 0, 112, 119, 26, 125, 18
1370, 60, 5.95259, 0, 112, 119, 27, 125, 18
1371, 61, 5.9732, 0, 112, 119, 26, 125, 18
1372, 61, 5.59069, 0, 112, 119, 27, 125, 19
1373, 61, 6.59333, 0, 112, 119, 27, 125, 18
1374, 61, 5.95791, 0, 112, 119, 27, 125, 18
1375, 61, 6.90592, 0, 112, 119, 26, 125, 18
1376, 61, 7.6344, 0, 112, 119, 27, 125, 19
1377, 61, 7.2659, 0, 112, 119, 26, 125, 18
1378, 61, 7.19827, 0, 112, 119, 26, 125, 18
1379, 61, 7.1953, 0, 112, 119, 26, 125, 18
1380, 61, 7.81767, 0, 112, 119, 27, 125, 19
1381, 61, 8.57767, 0, 112, 119, 26, 125, 18
1382, 61, 8.05572, 0, 112, 119, 27, 125, 19
1383, 61, 7.54944, 0, 112, 119, 27, 125, 19
1384, 61, 6.81349, 0, 112, 119, 27, 125, 19
1385, 61, 5.63685, 0, 112, 119, 27, 125, 19
1386, 62, 9.34725, 0, 112, 119, 28, 125, 19
1387, 62, 5.57136, 0, 112, 119, 28, 125, 19
1388, 61, 9.51036, 0, 111, 119, 28, 125, 19
1389, 62, 5.70065, 0, 111, 119, 28, 125, 19
1390, 61, 7.92273, 0, 111, 119, 28, 125, 19
1391, 61, 5.5381, 0, 111, 119, 28, 125, 19
1392, 60, 15.3046, 0, 111, 119, 26, 125, 18
1393, 60, 5.92439, 0, 111, 119, 26, 125, 18
1394, 61, 6.29872, 0, 111, 119, 26, 125, 18
1395, 61, 5.90513, 0, 112, 119, 26, 125, 18
1396, 61, 5.5944, 0, 112, 119, 26, 125, 18
1397, 61, 5.16266, 0, 112, 119, 26, 125, 18
1398, 61, 5.60677, 0, 112, 119, 26, 125, 18
1399, 61, 5.70647, 0, 112, 119, 26, 125, 18
1400, 61, 6.41434, 0, 111, 119, 26, 125, 18
1401, 61, 6.1503, 0, 112, 119, 26, 125, 18
1402, 61, 5.87557, 0, 112, 119, 26, 125, 18
1403, 60, 5.4742, 0, 112, 119, 26, 125, 18
1404, 61, 5.68626, 0, 112, 119, 26, 125, 18
1405, 61, 6.00609, 0, 112, 119, 26, 125, 18
1406, 61, 5.67879, 0, 112, 119, 26, 125, 18
1407, 61, 5.89906, 0, 112, 119, 26, 125, 18
1408, 61, 6.29307, 0, 112, 119, 27, 125, 18
1409, 61, 6.75238, 0, 112, 119, 27, 125, 19
1410, 61, 9.12614, 0, 112, 119, 27, 125, 19
1411, 62, 7.33352, 0, 112, 119, 27, 125, 19
1412, 60, 11.7723, 0, 111, 119, 27, 125, 19
1413, 60, 9.30903, 0, 110, 119, 27, 125, 19
1414, 60, 12.577, 0, 109, 120, 27, 125, 19
1415, 60, 10.9675, 0, 108, 120, 27, 125, 19
1416, 48, 61.0862, 5.4707, 105, 120, 20, 125, 13
1417, 50, 15.2897, 0, 106, 120, 21, 125, 14
1418, 49, 13.7553, 0, 105, 120, 21, 125, 14
1419, 48, 17.3482, 0, 104, 121, 19, 125, 13
1420, 46, 17.6992, 0, 102, 121, 19, 125, 13
1421, 45, 16.5954, 0, 101, 121, 19, 125, 13
1422, 44, 14.9275, 0, 100, 121, 18, 125, 12
1423, 42, 16.6073, 0, 99, 121, 17, 125, 12
1424, 41, 15.1537, 0, 98, 121, 16, 125, 11
