POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
957, 41, 3.67386, 0, 139, 127, 30, 117, 26
958, 41, 5.11998, 0, 139, 127, 30, 117, 26
959, 41, 3.1841, 0, 139, 127, 30, 117, 26
960, 40, 10.7447, 0, 139, 127, 29, 117, 25
961, 40, 4.1264, 0, 139, 127, 29, 117, 25
962, 40, 4.63956, 0, 139, 127, 29, 117, 25
963, 40, 4.81152, 0, 139, 127, 29, 117, 25
964, 40, 5.24036, 0, 139, 127, 29, 117, 25
965, 40, 5.52458, 0, 139, 127, 29, 117, 25
966, 40, 4.98913, 0, 139, 127, 29, 117, 25
967, 40, 4.80315, 0, 139, 127, 29, 117, 25
968, 41, 5.60362, 0, 139, 127, 29, 117, 25
969, 40, 6.1309, 0, 139, 127, 29, 117, 25
970, 40, 5.37642, 0, 139, 127, 29, 117, 25
971, 40, 5.08019, 0, 139, 127, 29, 117, 25
972, 41, 5.62953, 0, 139, 127, 29, 117, 25
973, 40, 5.63312, 0, 139, 127, 29, 117, 25
974, 40, 5.08913, 0, 139, 127, 29, 117, 25
975, 40, 5.13645, 0, 139, 127, 29, 117, 25
976, 40, 5.3021, 0, 139, 127, 29, 117, 25
977, 41, 3.89519, 0, 139, 127, 30, 117, 25
978, 41, 5.38983, 0, 139, 127, 30, 117, 25
979, 41, 3.42023, 0, 139, 127, 30, 117, 25
980, 41, 5.57574, 0, 139, 127, 30, 117, 25
981, 41, 3.50545, 0, 139, 127, 30, 117, 25
982, 41, 5.09575, 0, 139, 127, 30, 117, 25
983, 41, 3.55174, 0, 139, 127, 30, 117, 25
984, 40, 10.8892, 0, 139, 127, 29, 117, 25
985, 40, 4.38283, 0, 139, 127, 29, 117, 25
986, 40, 4.21946, 0, 139, 127, 29, 117, 25
987, 40, 4.62851, 0, 139, 127, 29, 117, 24
988, 41, 5.28659, 0, 139, 127, 29, 117, 25
989, 40, 5.1588, 0, 139, 127, 29, 117, 25
990, 40, 4.61375, 0, 139, 127, 29, 117, 25
991, 40, 4.86112, 0, 139, 127, 29, 117, 25
992, 41, 5.29085, 0, 139, 127, 29, 117, 25
993, 40, 5.3686, 0, 139, 127, 29, 117, 25
994, 40, 4.53745, 0, 139, 127, 29, 117, 25
995, 40, 4.83239, 0, 139, 127, 29, 117, 25
996, 41, 5.4102, 0, 139, 127, 29, 117, 25
997, 40, 5.35955, 0, 139, 127, 29, 117, 25
998, 40, 4.54515, 0, 139, 127, 29, 117, 25
999, 40, 5.00908, 0, 139, 127, 29, 117, 25
1000, 40, 5.17399, 0, 139, 127, 29, 117, 25
1001, 41, 3.38068, 0, 139, 127, 29, 117, 25
1002, 41, 4.96206, 0, 139, 127, 29, 117, 25
1003, 41, 3.17409, 0, 139, 127, 30, 117, 25
1004, 41, 5.82553, 0, 139, 127, 30, 117, 25
1005, 41, 3.46012, 0, 139, 127, 30, 117, 25
1006, 41, 4.97568, 0, 139, 127, 30, 117, 25
1007, 41, 3.67883, 0, 139, 127, 30, 117, 25
1008, 40, 10.6588, 0, 139, 127, 29, 117, 24
1009, 40, 4.25915, 0, 139, 127, 29, 117, 24
1010, 40, 4.4276, 0, 139, 127, 29, 117, 25
1011, 40, 4.87575, 0, 139, 127, 29, 117, 24
1012, 41, 5.46275, 0, 139, 127, 29, 117, 25
1013, 40, 5.31861, 0, 139, 127, 29, 117, 24
1014, 40, 4.69906, 0, 139, 127, 29, 117, 25
1015, 40, 4.72328, 0, 139, 127, 29, 117, 25
1016, 41, 5.51268, 0, 139, 127, 29, 117, 25
1017, 40, 5.74499, 0, 139, 127, 29, 117, 25
1018, 40, 5.36194, 0, 139, 127, 29, 117, 25
1019, 40, 5.26556, 0, 140, 127, 29, 117, 25
1020, 40, 5.59382, 0, 139, 127, 29, 117, 25
1021, 40, 5.33996, 0, 140, 127, 29, 117, 25
1022, 40, 4.97008, 0, 139, 127, 29, 117, 25
1023, 40, 5.10486, 0, 140, 127, 29, 117, 25
1024, 40, 5.35965, 0, 139, 127, 29, 117, 25
1025, 41, 3.66821, 0, 139, 127, 29, 117, 25
1026, 41, 5.19044, 0, 139, 127, 29, 117, 25
1027, 41, 3.61179, 0, 139, 127, 29, 117, 25
1028, 41, 6.3162, 0, 140, 127, 29, 117, 25
1029, 41, 3.39931, 0, 140, 127, 29, 117, 25
1030, 41, 5.06853, 0, 140, 127, 30, 117, 25
1031, 41, 3.44685, 0, 140, 127, 30, 117, 25
1032, 40, 10.3033, 0, 140, 127, 29, 117, 25
1033, 40, 4.24924, 0, 140, 127, 29, 117, 25
1034, 40, 4.44209, 0, 140, 127, 29, 117, 25
1035, 40, 4.93913, 0, 140, 127, 29, 117, 25
1036, 40, 5.24218, 0, 140, 127, 29, 117, 25
1037, 40, 5.42056, 0, 140, 127, 29, 117, 25
1038, 40, 5.0767, 0, 140, 127, 29, 117, 25
1039, 40, 5.22006, 0, 140, 127, 29, 117, 25
1040, 41, 5.62715, 0, 140, 127, 29, 117, 25
1041, 40, 6.07787, 0, 140, 127, 29, 117, 25
1042, 40, 5.05946, 0, 140, 127, 29, 117, 25
1043, 40, 5.12902, 0, 140, 127, 28, 117, 24
1044, 40, 5.40984, 0, 140, 127, 29, 117, 25
1045, 40, 5.74326, 0, 140, 127, 28, 117, 24
1046, 40, 5.0151, 0, 140, 127, 29, 117, 25
1047, 40, 5.24616, 0, 140, 127, 28, 117, 24
1048, 40, 5.65773, 0, 140, 127, 29, 117, 25
1049, 40, 3.95723, 0, 140, 127, 29, 117, 25
1050, 41, 5.67049, 0, 140, 127, 29, 117, 25
1051, 41, 3.63676, 0, 140, 127, 29, 117, 25
1052, 41, 6.19154, 0, 140, 127, 29, 117, 25
1053, 41, 4.23824, 0, 140, 127, 29, 117, 25
1054, 41, 5.45334, 0, 140, 127, 29, 117, 25
1055, 41, 4.236, 0, 140, 127, 29, 117, 25
1056, 40, 11.1145, 0, 140, 127, 28, 117, 24
1057, 40, 4.70647, 0, 140, 127, 28, 117, 24
1058, 40, 5.14862, 0, 140, 127, 29, 117, 24
1059, 39, 5.42141, 0, 140, 127, 28, 117, 24
1060, 40, 5.32755, 0, 140, 127, 29, 117, 25
1061, 39, 5.62959, 0, 140, 127, 28, 117, 24
1062, 40, 5.27557, 0, 140, 127, 28, 117, 24
1063, 39, 5.39536, 0, 140, 127, 28, 117, 24
1064, 40, 5.99642, 0, 140, 127, 29, 117, 25
1065, 39, 6.01381, 0, 140, 127, 28, 117, 24
1066, 40, 5.48819, 0, 140, 127, 28, 117, 24
1067, 39, 5.19123, 0, 140, 127, 28, 117, 24
1068, 40, 5.89861, 0, 140, 127, 28, 117, 24
1069, 39, 5.80607, 0, 140, 127, 28, 117, 24
1070, 40, 5.20444, 0, 140, 127, 28, 117, 24
1071, 39, 5.1808, 0, 140, 127, 28, 117, 24
1072, 40, 5.57708, 0, 140, 127, 28, 117, 24
1073, 40, 4.12296, 0, 140, 127, 29, 117, 25
1074, 40, 5.66547, 0, 140, 127, 29, 117, 25
1075, 41, 3.90764, 0, 140, 127, 29, 117, 25
1076, 41, 5.90579, 0, 140, 127, 29, 117, 25
1077, 41, 3.58376, 0, 140, 127, 29, 117, 25
1078, 41, 5.26108, 0, 140, 127, 29, 117, 25
1079, 41, 3.83915, 0, 140, 127, 29, 117, 25
1080, 40, 10.5829, 0, 140, 127, 29, 117, 25
1081, 40, 4.3285, 0, 140, 127, 29, 117, 24
1082, 40, 4.43892, 0, 140, 127, 29, 117, 25
1083, 40, 4.92685, 0, 140, 127, 29, 117, 25
1084, 40, 5.35807, 0, 140, 127, 29, 117, 25
1085, 40, 5.34286, 0, 140, 127, 28, 117, 25
1086, 40, 4.77853, 0, 140, 127, 29, 117, 25
1087, 40, 5.02455, 0, 140, 127, 28, 117, 25
1088, 40, 5.39273, 0, 140, 127, 29, 117, 25
1089, 40, 5.76509, 0, 140, 127, 28, 117, 25
1090, 40, 4.85101, 0, 140, 127, 28, 117, 25
1091, 40, 5.05052, 0, 140, 127, 28, 117, 24
1092, 40, 5.34789, 0, 140, 127, 28, 117, 25
1093, 40, 5.61796, 0, 140, 127, 28, 117, 24
1094, 40, 5.23196, 0, 140, 127, 29, 117, 24
1095, 40, 5.16742, 0, 140, 127, 28, 117, 24
1096, 40, 5.41793, 0, 140, 127, 29, 117, 25
1097, 40, 4.00817, 0, 140, 127, 29, 117, 25
1098, 41, 5.40248, 0, 140, 127, 29, 117, 25
1099, 41, 3.73903, 0, 140, 127, 29, 117, 25
1100, 41, 6.03419, 0, 140, 127, 29, 117, 25
1101, 41, 3.61059, 0, 140, 127, 29, 117, 25
1102, 41, 5.36337, 0, 140, 127, 29, 117, 25
1103, 41, 3.46295, 0, 140, 127, 29, 117, 25
1104, 40, 10.2087, 0, 140, 127, 29, 117, 24
1105, 40, 3.77074, 0, 140, 127, 29, 117, 24
1106, 40, 4.17839, 0, 140, 127, 29, 117, 24
1107, 40, 4.44978, 0, 140, 127, 29, 117, 24
1108, 40, 4.81247, 0, 140, 127, 29, 117, 25
1109, 40, 5.17797, 0, 140, 127, 28, 117, 24
1110, 40, 4.62324, 0, 140, 127, 29, 117, 24
1111, 40, 4.64206, 0, 140, 127, 28, 117, 24
1112, 40, 5.43863, 0, 140, 126, 29, 117, 25
1113, 40, 5.22609, 0, 140, 127, 28, 117, 24
1114, 40, 4.50321, 0, 140, 127, 28, 117, 24
1115, 40, 4.46091, 0, 140, 127, 28, 117, 24
1116, 40, 4.81058, 0, 140, 127, 28, 117, 24
1117, 40, 5.01857, 0, 140, 127, 28, 117, 24
1118, 40, 4.63832, 0, 140, 127, 28, 117, 24
1119, 40, 4.4604, 0, 140, 127, 28, 117, 24
1120, 40, 4.7374, 0, 140, 126, 28, 117, 24
1121, 40, 3.26942, 0, 140, 126, 29, 117, 25
1122, 40, 4.93543, 0, 140, 126, 29, 117, 25
1123, 40, 2.95575, 0, 140, 126, 29, 117, 25
1124, 40, 5.17335, 0, 140, 126, 29, 117, 25
1125, 41, 3.18517, 0, 140, 126, 29, 117, 25
1126, 41, 4.86204, 0, 140, 127, 29, 117, 25
1127, 41, 2.86536, 0, 140, 127, 29, 117, 25
1128, 40, 10.0476, 0, 140, 127, 28, 117, 24
1129, 40, 3.9617, 0, 140, 127, 28, 117, 24
1130, 40, 4.17621, 0, 140, 127, 29, 117, 25
1131, 40, 4.54909, 0, 140, 127, 28, 117, 24
1132, 40, 4.93652, 0, 140, 127, 29, 117, 25
1133, 40, 5.05822, 0, 140, 127, 29, 117, 25
1134, 40, 4.33784, 0, 140, 127, 29, 117, 25
1135, 40, 4.52218, 0, 140, 127, 29, 117, 25
1136, 40, 5.36077, 0, 140, 127, 29, 117, 25
1137, 40, 5.30626, 0, 140, 127, 29, 117, 25
1138, 40, 4.69398, 0, 140, 127, 29, 117, 25
1139, 40, 4.20154, 0, 140, 127, 29, 117, 25
1140, 40, 4.96882, 0, 140, 127, 29, 117, 25
1141, 40, 5.2249, 0, 140, 127, 29, 117, 24
1142, 40, 4.50172, 0, 140, 127, 29, 117, 25
1143, 40, 4.66127, 0, 140, 127, 29, 117, 24
1144, 40, 4.65639, 0, 140, 126, 29, 117, 25
1145, 40, 2.99172, 0, 140, 126, 29, 117, 25
1146, 40, 4.52465, 0, 140, 126, 29, 117, 25
1147, 41, 2.84715, 0, 140, 126, 29, 117, 25
1148, 40, 5.22115, 0, 140, 126, 29, 117, 25
1149, 41, 3.20543, 0, 140, 126, 29, 117, 25
1150, 41, 4.88347, 0, 140, 126, 29, 117, 25
1151, 41, 3.1562, 0, 140, 126, 29, 117, 25
1152, 40, 9.77388, 0, 140, 126, 29, 117, 24
1153, 40, 3.65508, 0, 140, 127, 29, 117, 24
1154, 40, 3.98027, 0, 140, 126, 29, 117, 24
1155, 40, 4.47266, 0, 140, 127, 29, 117, 24
1156, 40, 4.72591, 0, 140, 127, 29, 117, 25
1157, 40, 4.6364, 0, 140, 127, 29, 117, 24
1158, 40, 4.43577, 0, 140, 127, 29, 117, 24
1159, 40, 4.5078, 0, 140, 127, 28, 117, 24
1160, 40, 5.31757, 0, 140, 126, 29, 117, 25
1161, 40, 5.43762, 0, 140, 127, 28, 117, 24
1162, 40, 4.4895, 0, 140, 127, 28, 117, 24
1163, 40, 4.49385, 0, 140, 127, 28, 117, 24
1164, 40, 4.89861, 0, 140, 127, 29, 117, 25
1165, 40, 4.83497, 0, 140, 127, 28, 117, 24
1166, 40, 4.30202, 0, 140, 127, 29, 117, 24
1167, 40, 4.47595, 0, 140, 127, 29, 117, 24
1168, 40, 4.45711, 0, 140, 126, 29, 117, 25
1169, 41, 2.9608, 0, 140, 126, 29, 117, 25
1170, 41, 4.75306, 0, 140, 126, 29, 117, 25
1171, 41, 3.51216, 0, 140, 126, 29, 117, 25
1172, 41, 5.61701, 0, 140, 126, 29, 117, 25
1173, 41, 3.07333, 0, 140, 126, 29, 117, 25
1174, 41, 4.56821, 0, 140, 126, 29, 117, 25
1175, 41, 3.61363, 0, 140, 126, 29, 117, 25
1176, 40, 9.89933, 0, 140, 126, 29, 117, 24
1177, 40, 3.58392, 0, 140, 127, 29, 117, 24
1178, 40, 3.92108, 0, 140, 126, 29, 117, 24
1179, 40, 4.47375, 0, 140, 127, 29, 117, 24
1180, 40, 4.80404, 0, 140, 126, 29, 117, 25
1181, 40, 4.82858, 0, 140, 127, 29, 117, 24
1182, 40, 4.16058, 0, 140, 126, 29, 117, 24
1183, 40, 4.15507, 0, 140, 127, 29, 117, 24
1184, 41, 4.99051, 0, 140, 126, 29, 117, 25
1185, 40, 5.14489, 0, 140, 127, 29, 117, 24
1186, 40, 4.23404, 0, 140, 127, 29, 117, 24
1187, 40, 3.96781, 0, 140, 127, 29, 117, 24
1188, 40, 4.88829, 0, 140, 127, 29, 117, 25
1189, 40, 5.40628, 0, 140, 127, 28, 117, 24
1190, 40, 4.85517, 0, 140, 127, 29, 117, 24
1191, 40, 4.80155, 0, 140, 127, 29, 117, 24
1192, 40, 4.29536, 0, 140, 126, 29, 117, 25
1193, 41, 5.21127, 0, 140, 126, 29, 117, 25
1194, 41, 6.09093, 0, 140, 126, 29, 117, 25
1195, 41, 3.35447, 0, 140, 126, 29, 117, 25
1196, 41, 8.22019, 0, 140, 127, 29, 117, 25
1197, 41, 5.71731, 0, 140, 126, 29, 117, 25
1198, 41, 5.41364, 0, 140, 127, 30, 117, 25
1199, 41, 6.46592, 0, 140, 127, 30, 117, 25
1200, 40, 10.9557, 0, 140, 127, 29, 117, 24
1201, 40, 5.94105, 0, 140, 127, 29, 117, 24
1202, 40, 6.08057, 0, 140, 127, 29, 117, 24
1203, 39, 7.55231, 0, 140, 127, 28, 117, 24
1204, 41, 8.49318, 0, 140, 127, 29, 117, 25
1205, 40, 5.56326, 0, 140, 127, 29, 117, 24
1206, 40, 6.9768, 0, 140, 127, 29, 117, 24
1207, 40, 6.61221, 0, 140, 127, 29, 117, 24
1208, 41, 7.54383, 0, 140, 126, 29, 117, 25
1209, 40, 8.01085, 0, 140, 127, 29, 117, 24
1210, 40, 6.12913, 0, 140, 127, 29, 117, 24
1211, 40, 6.04161, 0, 140, 127, 29, 117, 24
1212, 41, 6.51976, 0, 140, 127, 29, 117, 25
1213, 40, 6.20212, 0, 140, 127, 29, 117, 24
1214, 40, 5.60468, 0, 140, 127, 29, 117, 25
1215, 40, 5.61061, 0, 140, 127, 29, 117, 25
1216, 41, 5.92981, 0, 140, 127, 29, 117, 25
1217, 41, 3.80718, 0, 140, 127, 29, 117, 25
1218, 41, 5.51978, 0, 140, 126, 30, 117, 25
1219, 41, 3.68652, 0, 140, 126, 30, 117, 25
1220, 41, 5.90633, 0, 140, 126, 30, 117, 25
1221, 41, 3.27458, 0, 140, 126, 30, 117, 25
1222, 41, 5.19194, 0, 140, 126, 30, 117, 25
1223, 42, 4.13792, 0, 140, 126, 30, 117, 25
1224, 40, 10.621, 0, 140, 126, 29, 117, 24
1225, 40, 5.22426, 0, 140, 126, 29, 117, 24
1226, 41, 5.40549, 0, 140, 126, 29, 117, 25
1227, 40, 5.07066, 0, 140, 126, 29, 117, 25
1228, 41, 5.43995, 0, 140, 126, 29, 117, 25
1229, 40, 5.49872, 0, 140, 127, 29, 117, 25
1230, 41, 5.39899, 0, 140, 126, 29, 117, 25
1231, 40, 5.30922, 0, 140, 126, 29, 117, 25
1232, 41, 6.18904, 0, 140, 126, 29, 117, 25
1233, 40, 7.17418, 0, 140, 126, 29, 117, 25
1234, 40, 5.95964, 0, 140, 126, 29, 117, 25
1235, 40, 5.93465, 0, 140, 127, 29, 117, 24
1236, 41, 7.06757, 0, 140, 126, 29, 117, 25
1237, 40, 6.42388, 0, 140, 127, 29, 117, 24
1238, 40, 5.61688, 0, 140, 126, 29, 117, 25
1239, 40, 5.48367, 0, 140, 127, 29, 117, 25
1240, 41, 6.34376, 0, 140, 126, 29, 117, 25
1241, 41, 3.91782, 0, 140, 126, 29, 117, 25
1242, 41, 5.90063, 0, 140, 126, 29, 117, 25
1243, 41, 3.78181, 0, 140, 126, 30, 117, 25
1244, 41, 6.35598, 0, 140, 126, 30, 117, 25
1245, 41, 3.83129, 0, 140, 126, 30, 117, 25
1246, 41, 5.10093, 0, 140, 126, 30, 117, 25
1247, 41, 3.52441, 0, 140, 126, 30, 117, 25
1248, 41, 10.7122, 0, 140, 126, 29, 117, 25
1249, 40, 4.70309, 0, 140, 126, 29, 117, 24
1250, 41, 5.18125, 0, 140, 126, 29, 117, 25
1251, 40, 5.24564, 0, 140, 127, 29, 117, 25
1252, 41, 5.57579, 0, 140, 126, 29, 117, 25
1253, 40, 6.20091, 0, 140, 126, 29, 117, 25
1254, 41, 5.57459, 0, 140, 126, 29, 117, 25
1255, 40, 4.64749, 0, 140, 127, 29, 117, 25
1256, 41, 5.42026, 0, 140, 126, 29, 117, 25
1257, 40, 6.30912, 0, 140, 127, 29, 117, 25
1258, 40, 5.3546, 0, 140, 127, 29, 117, 25
1259, 40, 6.00456, 0, 140, 127, 29, 117, 24
1260, 41, 5.41533, 0, 140, 127, 29, 117, 25
1261, 40, 7.39344, 0, 140, 127, 28, 117, 24
1262, 40, 6.32808, 0, 140, 127, 29, 117, 25
1263, 40, 5.97488, 0, 140, 127, 29, 117, 25
1264, 40, 5.75686, 0, 140, 126, 29, 117, 25
1265, 41, 3.48177, 0, 140, 126, 29, 117, 25
1266, 41, 5.35995, 0, 140, 126, 29, 117, 25
1267, 41, 3.6895, 0, 140, 126, 29, 117, 25
1268, 41, 6.08064, 0, 140, 126, 29, 117, 25
1269, 41, 4.51264, 0, 140, 126, 29, 117, 25
1270, 41, 6.02463, 0, 140, 126, 29, 117, 25
1271, 41, 4.68909, 0, 140, 126, 29, 117, 25
1272, 40, 10.2147, 0, 140, 126, 29, 117, 25
1273, 40, 5.36006, 0, 140, 126, 28, 117, 25
1274, 40, 5.25801, 0, 140, 126, 29, 117, 25
1275, 40, 5.10513, 0, 140, 126, 28, 117, 25
1276, 40, 5.34216, 0, 140, 126, 29, 117, 25
1277, 40, 5.89188, 0, 140, 126, 28, 117, 24
1278, 40, 5.27844, 0, 140, 126, 29, 117, 25
1279, 40, 5.24247, 0, 140, 126, 29, 117, 25
1280, 41, 5.74922, 0, 140, 126, 29, 117, 25
1281, 40, 7.09651, 0, 140, 126, 29, 117, 25
1282, 40, 5.79001, 0, 140, 127, 29, 117, 25
1283, 39, 8.23276, 0, 140, 127, 28, 117, 24
1284, 41, 9.2979, 0, 140, 127, 29, 117, 25
1285, 40, 5.6805, 0, 140, 127, 28, 117, 24
1286, 40, 6.06409, 0, 140, 126, 28, 117, 24
1287, 40, 5.71944, 0, 140, 127, 28, 117, 24
1288, 41, 6.28275, 0, 140, 126, 29, 117, 25
1289, 41, 4.49489, 0, 140, 126, 29, 117, 25
1290, 41, 6.52986, 0, 140, 126, 29, 117, 25
1291, 41, 5.35443, 0, 140, 126, 29, 117, 25
1292, 41, 6.34006, 0, 140, 126, 29, 117, 25
1293, 41, 4.48977, 0, 140, 126, 29, 117, 25
1294, 41, 5.60726, 0, 140, 126, 29, 117, 25
1295, 41, 4.43474, 0, 140, 126, 29, 117, 25
1296, 40, 13.1321, 0, 140, 126, 26, 117, 21
1297, 39, 5.1963, 0, 140, 126, 26, 117, 22
1298, 40, 4.85739, 0, 140, 126, 26, 117, 22
1299, 39, 4.64276, 0, 140, 126, 26, 117, 22
1300, 40, 5.5608, 0, 140, 126, 26, 117, 22
1301, 45, 186.434, 28.7728, 131, 125, 42, 115, 45
1302, 45, 8.51566, 0.724116, 131, 125, 42, 115, 45
1303, 43, 11.736, 0, 131, 125, 41, 115, 44
1304, 45, 9.73218, 0, 131, 125, 42, 115, 45
1305, 43, 12.1361, 0, 131, 125, 41, 115, 44
1306, 44, 9.48882, 0, 131, 125, 41, 115, 44
1307, 43, 7.46302, 0, 131, 125, 41, 115, 43
1308, 44, 8.72185, 0, 131, 125, 41, 115, 44
1309, 43, 8.61326, 0, 131, 125, 40, 115, 43
1310, 44, 6.70261, 0, 131, 125, 41, 115, 44
1311, 43, 8.46095, 0, 131, 125, 40, 115, 43
1312, 43, 8.42101, 0, 131, 125, 41, 115, 44
1313, 44, 5.50801, 0, 131, 125, 41, 115, 44
1314, 44, 8.12787, 0, 131, 125, 42, 115, 45
1315, 45, 5.7251, 0, 131, 125, 42, 115, 45
1316, 44, 8.34024, 0, 130, 125, 42, 115, 45
1317, 45, 4.95338, 0, 130, 125, 42, 115, 45
1318, 45, 7.46264, 0, 130, 125, 42, 115, 45
1319, 45, 5.40325, 0, 130, 125, 42, 115, 45
1320, 44, 15.0604, 0, 130, 125, 41, 115, 44
1321, 43, 6.33152, 0, 130, 125, 41, 115, 44
1322, 44, 7.39257, 0, 131, 125, 41, 115, 45
1323, 43, 7.30041, 0, 131, 125, 41, 115, 44
1324, 44, 7.55324, 0, 131, 125, 42, 115, 45
1325, 43, 7.04778, 0, 131, 125, 41, 116, 44
1326, 44, 6.80234, 0, 131, 125, 41, 115, 44
1327, 43, 6.72858, 0, 131, 125, 41, 115, 44
1328, 44, 7.86834, 0, 130, 125, 42, 115, 45
1329, 43, 8.13071, 0, 130, 125, 41, 115, 44
1330, 44, 6.94052, 0, 130, 125, 41, 115, 44
1331, 43, 7.21796, 0, 130, 125, 41, 115, 44
1332, 44, 7.64838, 0, 130, 125, 41, 115, 44
1333, 43, 7.26533, 0, 130, 125, 41, 115, 44
1334, 44, 6.62601, 0, 130, 125, 41, 115, 44
1335, 43, 6.91464, 0, 130, 125, 41, 115, 44
1336, 44, 7.52429, 0, 130, 125, 41, 115, 44
1337, 44, 4.2361, 0, 130, 125, 41, 115, 44
1338, 45, 6.9198, 0, 130, 125, 42, 115, 45
1339, 45, 4.47533, 0, 130, 125, 42, 115, 45
1340, 45, 8.14118, 0, 130, 125, 42, 115, 45
1341, 45, 4.53911, 0, 130, 125, 42, 115, 45
1342, 45, 6.47386, 0, 130, 125, 42, 115, 45
1343, 45, 4.59394, 0, 130, 125, 42, 115, 45
1344, 44, 14.0968, 0, 130, 125, 40, 115, 43
1345, 43, 5.96693, 0, 130, 125, 40, 115, 43
1346, 44, 6.12379, 0, 130, 125, 40, 115, 43
1347, 43, 6.4969, 0, 130, 125, 40, 115, 43
1348, 44, 6.90877, 0, 130, 125, 41, 115, 44
1349, 43, 7.02574, 0, 130, 125, 40, 115, 43
1350, 44, 6.88133, 0, 130, 125, 41, 115, 43
1351, 43, 6.67712, 0, 130, 125, 40, 115, 43
1352, 44, 7.58442, 0, 130, 125, 41, 115, 44
1353, 43, 7.98765, 0, 130, 125, 40, 115, 43
1354, 44, 6.39646, 0, 130, 125, 41, 115, 43
1355, 43, 6.6908, 0, 130, 125, 40, 115, 43
1356, 44, 7.28173, 0, 130, 125, 41, 115, 44
1357, 43, 7.41416, 0, 130, 125, 40, 115, 43
1358, 44, 6.94756, 0, 130, 125, 41, 115, 43
1359, 43, 7.00075, 0, 130, 125, 40, 115, 43
1360, 44, 7.38115, 0, 130, 125, 41, 115, 44
1361, 44, 4.44009, 0, 130, 125, 41, 115, 44
1362, 45, 6.65586, 0, 130, 125, 41, 115, 44
1363, 45, 4.03888, 0, 130, 125, 42, 115, 45
1364, 45, 8.03422, 0, 130, 125, 42, 115, 45
1365, 45, 4.18038, 0, 130, 125, 42, 115, 45
1366, 45, 6.09873, 0, 130, 125, 42, 115, 45
1367, 45, 4.49266, 0, 130, 125, 42, 115, 45
1368, 43, 13.5976, 0, 130, 125, 41, 115, 44
1369, 43, 5.80483, 0, 130, 125, 40, 115, 44
1370, 44, 6.00699, 0, 130, 125, 41, 115, 44
1371, 43, 6.38619, 0, 130, 125, 41, 116, 44
1372, 44, 6.71313, 0, 130, 125, 41, 115, 45
1373, 43, 7.1364, 0, 130, 125, 41, 116, 44
1374, 44, 6.51582, 0, 130, 125, 41, 116, 44
1375, 43, 6.36002, 0, 130, 125, 41, 116, 44
1376, 44, 7.18174, 0, 130, 125, 42, 115, 45
1377, 43, 7.94483, 0, 130, 125, 41, 116, 44
1378, 44, 6.66694, 0, 130, 125, 41, 116, 45
1379, 43, 7.14566, 0, 130, 125, 41, 116, 44
1380, 44, 7.90294, 0, 130, 125, 41, 116, 45
1381, 43, 7.75289, 0, 130, 125, 41, 116, 44
1382, 44, 7.07757, 0, 130, 125, 41, 116, 45
1383, 44, 6.74698, 0, 130, 125, 41, 116, 44
1384, 44, 6.98441, 0, 130, 125, 41, 115, 45
1385, 44, 4.42719, 0, 130, 125, 41, 115, 45
1386, 45, 6.67311, 0, 130, 125, 42, 115, 45
1387, 45, 4.0419, 0, 130, 125, 42, 115, 45
1388, 45, 7.78502, 0, 130, 125, 42, 115, 45
1389, 45, 3.86665, 0, 130, 125, 42, 115, 45
1390, 45, 6.28276, 0, 130, 125, 42, 115, 45
1391, 45, 3.81225, 0, 130, 125, 42, 115, 46
1392, 44, 12.7679, 0, 130, 125, 41, 115, 45
1393, 43, 5.23992, 0, 130, 125, 41, 116, 45
1394, 44, 5.65972, 0, 130, 125, 42, 115, 45
1395, 43, 5.84665, 0, 130, 125, 41, 116, 45
1396, 44, 6.77369, 0, 130, 125, 42, 115, 45
1397, 43, 7.3425, 0, 130, 125, 41, 116, 45
1398, 44, 6.37461, 0, 130, 125, 42, 116, 45
1399, 43, 6.6834, 0, 130, 125, 42, 116, 45
1400, 44, 7.88686, 0, 130, 125, 42, 115, 45
1401, 43, 7.50889, 0, 130, 125, 41, 116, 45
1402, 44, 6.07594, 0, 130, 125, 42, 115, 45
1403, 43, 6.21238, 0, 130, 125, 41, 116, 44
1404, 44, 6.98519, 0, 130, 125, 42, 115, 45
1405, 43, 7.51112, 0, 130, 125, 41, 116, 44
1406, 44, 6.50588, 0, 130, 125, 41, 115, 45
1407, 44, 6.38301, 0, 130, 125, 41, 116, 44
1408, 44, 6.69222, 0, 130, 125, 41, 115, 45
1409, 45, 4.40822, 0, 130, 125, 42, 115, 45
1410, 45, 6.37859, 0, 130, 125, 42, 115, 45
1411, 45, 4.18377, 0, 130, 125, 42, 115, 45
1412, 45, 7.9287, 0, 130, 125, 42, 115, 45
1413, 45, 4.21724, 0, 130, 125, 42, 115, 45
1414, 46, 7.69665, 0, 130, 125, 43, 115, 46
1415, 46, 3.98754, 0, 130, 125, 43, 115, 46
1416, 44, 13.2111, 0, 130, 125, 41, 115, 44
1417, 44, 6.65335, 0, 130, 125, 41, 115, 44
1418, 44, 6.44933, 0, 130, 125, 41, 115, 44
1419, 44, 6.43499, 0, 130, 125, 41, 116, 44
1420, 44, 7.20014, 0, 130, 125, 42, 115, 45
1421, 44, 8.18312, 0, 130, 125, 41, 115, 44
1422, 44, 5.96358, 0, 130, 125, 41, 115, 44
1423, 44, 6.49187, 0, 130, 125, 41, 115, 44
