ScenarioID,Device,OS,Content,Codec,ServedBitrate,SegmentLength,FrameRate,PlayerName,GPU,NICType,Bandwidth,Metric
1c422570fb3c4746b61464b4d795bd65,laptop,windows-10,Indoor_Soccer,av1,9,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
0c9ba8983ac543f4b5a26091e3f30757,laptop,windows-10,Indoor_Soccer,av1,10,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
a32542c9dc2d40d29f6d3825ffc2a079,laptop,windows-10,Indoor_Soccer,av1,11,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
f98cd2b26c044c7eb55155505092f516,laptop,windows-10,Indoor_Soccer,av1,12,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
00cce0f9a868412ebda19fafd59fcd2e,laptop,windows-10,Indoor_Soccer,av1,1,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
7f7c5fa2847643b1b25fac3c554d2a5c,laptop,windows-10,Indoor_Soccer,av1,2,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
faea022ab1724ab4be7d93ff0401a069,laptop,windows-10,Indoor_Soccer,av1,3,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
7acacd5a9f4d4038acfceb20af94d2b1,laptop,windows-10,Indoor_Soccer,av1,4,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
02020dc9641442fc95bf132df6ada923,laptop,windows-10,Indoor_Soccer,av1,5,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
d91565482ae34dbbb21db6911db83f84,laptop,windows-10,Indoor_Soccer,av1,6,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
81f81691945a43b2b664a8c2fec4bdd3,laptop,windows-10,Indoor_Soccer,av1,7,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
fa12725b564f453eba7bdaf8c5f1d19e,laptop,windows-10,Indoor_Soccer,av1,8,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
0702cfa15d2045d591d8839e52cb8d07,laptop,windows-10,Indoor_Soccer,av1,9,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
c6bf019a434643c9ab73da2fe1f99324,laptop,windows-10,Indoor_Soccer,av1,10,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
9d074bff75ec46bab5f7df58843e28e3,laptop,windows-10,Indoor_Soccer,av1,11,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
79b722da50234f0898552bebd779e3ac,laptop,windows-10,Indoor_Soccer,av1,12,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
a8095aac4b5247a0b2fa8cfefcebace6,laptop,windows-10,Indoor_Soccer,av1,1,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
9f5886b92e38490a936fdfa1adffa8ac,laptop,windows-10,Indoor_Soccer,av1,2,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
c3f7fbc62e904b0aa1ef7d90b47de2a5,laptop,windows-10,Indoor_Soccer,av1,3,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ac7aed628f384e87b7133c09b284e047,laptop,windows-10,Indoor_Soccer,av1,4,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
45fbd6ca61cf4b1487c3e22c2570c467,laptop,windows-10,Indoor_Soccer,av1,5,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ef40c98b881e489baeede8b58d096ff9,laptop,windows-10,Indoor_Soccer,av1,6,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
0e225f1dcb83497f8132b65d30634e3d,laptop,windows-10,Indoor_Soccer,av1,7,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
9ee0f85fb74c4fd883788f508e4ceaef,laptop,windows-10,Indoor_Soccer,av1,8,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
7a6f0766ff964631954e998114645bf3,laptop,windows-10,Indoor_Soccer,av1,9,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
f5cfa876e882458e927a897a7a539d71,laptop,windows-10,Indoor_Soccer,av1,10,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
a13a485660dd49a7b6548a73a4d8ee15,laptop,windows-10,Indoor_Soccer,av1,11,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
7ec9dcc713ae44b8a4224933ac972e6b,laptop,windows-10,Indoor_Soccer,av1,12,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
703cf62646b244df8393d33021fc2e9c,laptop,windows-10,Seconds_That_Count,x264,1,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
4e05648b183a43dcb12b26e1a0b56c60,laptop,windows-10,Seconds_That_Count,x264,2,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
2ea62204e7f74ba9a0fbadbcd79b0ecc,laptop,windows-10,Seconds_That_Count,x264,3,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
3e97aab1761a40ca87b562286db87880,laptop,windows-10,Seconds_That_Count,x264,4,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
81692ab8c6ad44ea9b760b2a1e743146,laptop,windows-10,Seconds_That_Count,x264,5,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
d7577f6167fd416b9d14ef9842ff9671,laptop,windows-10,Seconds_That_Count,x264,6,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
3ea35fee81d44a3e80a6b18325b25ec2,laptop,windows-10,Seconds_That_Count,x264,7,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
292f13cecb114007b0f4f026a3c25ffd,laptop,windows-10,Seconds_That_Count,x264,8,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
36f9d6407fa047dd8f4b74ad1c69f6b9,laptop,windows-10,Seconds_That_Count,x264,9,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
a7c5abecc3674e878c2a9d13b4f35162,laptop,windows-10,Seconds_That_Count,x264,10,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
0883c0a7c5a14d42a379f1c74f7aedbe,laptop,windows-10,Seconds_That_Count,x264,11,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
fa57ef583ae346228f2c4c550880d8d2,laptop,windows-10,Seconds_That_Count,x264,12,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
5b5113ccbb27437e9aaf4d01bfa5779c,laptop,windows-10,Seconds_That_Count,x264,1,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
53081023b5254ecfaf58fbd57d6d9609,laptop,windows-10,Seconds_That_Count,x264,2,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
edb7400f05ad4172ad38233b36c608d5,laptop,windows-10,Seconds_That_Count,x264,3,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
d65149d8770a49f1852f2c3dfab90212,laptop,windows-10,Seconds_That_Count,x264,4,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
5d30342079a04dfba3a8711a5d1ccbb0,laptop,windows-10,Seconds_That_Count,x264,5,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
cffaa9e83e224deda0bee14fe3df5bb4,laptop,windows-10,Seconds_That_Count,x264,6,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
6c5a9cbe21d64869bdda8e53bf257a95,laptop,windows-10,Seconds_That_Count,x264,7,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
a54f84fccc1743498d2f1296500b3fa5,laptop,windows-10,Seconds_That_Count,x264,8,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
ad6df1f09eda4ab8bad0be005c1e9ca9,laptop,windows-10,Seconds_That_Count,x264,9,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
83e2e25207c848188059e320b88a2194,laptop,windows-10,Seconds_That_Count,x264,10,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
e3cc95c614134ed3b50ec6580400ea72,laptop,windows-10,Seconds_That_Count,x264,11,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
628172bebc6e49809673e2d5c98bafcf,laptop,windows-10,Seconds_That_Count,x264,12,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
2351dc93c01045649887c607a25d14d0,laptop,windows-10,Seconds_That_Count,x264,1,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
9f96ac4925fb4690b3f0842db031c19a,laptop,windows-10,Seconds_That_Count,x264,2,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
0dffa85d76954cf39111ad94d7bf3a37,laptop,windows-10,Seconds_That_Count,x264,3,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
6981d191b2b042b1887736462daafca1,laptop,windows-10,Seconds_That_Count,x264,4,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
4cde6e1b748f4501a6917b28d2c825d0,laptop,windows-10,Seconds_That_Count,x264,5,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
b248a4be2c1d48d58a3649335cf74034,laptop,windows-10,Seconds_That_Count,x264,6,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
64203a15a2e54f6ab157e7c2767e4921,laptop,windows-10,Seconds_That_Count,x264,7,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
785a4a688f694f22bdbf8a90a17c1735,laptop,windows-10,Seconds_That_Count,x264,8,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
4f54f063ad7a483eaa190962cd3db277,laptop,windows-10,Seconds_That_Count,x264,9,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ff031947315f40e18b7f6df99e888b27,laptop,windows-10,Seconds_That_Count,x264,10,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
d3a5a50489fe4ebab10a477ad0e2a98e,laptop,windows-10,Seconds_That_Count,x264,11,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ba91d26a1e8249d28a4d7fde18d6ff1c,laptop,windows-10,Seconds_That_Count,x264,12,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
72e7ada2cc064769acce4259f54e7f34,laptop,windows-10,Seconds_That_Count,x265,1,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
3d273028120c4cf79a0a9a5a90a2205c,laptop,windows-10,Seconds_That_Count,x265,2,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
4814f2fb901f4a1f8397aa693ea0f907,laptop,windows-10,Seconds_That_Count,x265,3,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
9db1c121452b4673b1bd64e925930f45,laptop,windows-10,Seconds_That_Count,x265,4,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
893f1e95acec457f88c232f55816ce81,laptop,windows-10,Seconds_That_Count,x265,5,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
0115c92ae80b432b909015091d7cc452,laptop,windows-10,Seconds_That_Count,x265,6,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
3841fec5c12c456f8575ee2086caf05d,laptop,windows-10,Seconds_That_Count,x265,7,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
5edab687bc9b47bfad0c87264c1b7706,laptop,windows-10,Seconds_That_Count,x265,8,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
ec0838baca864cada980812edeaa34a6,laptop,windows-10,Seconds_That_Count,x265,9,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
5203a22da85c4edb8f2806575d448e0d,laptop,windows-10,Seconds_That_Count,x265,10,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
71d5109bc77c4bc6bd087371262bfed0,laptop,windows-10,Seconds_That_Count,x265,11,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
ceb2365e9da74d5a8b7e7858c0b63a70,laptop,windows-10,Seconds_That_Count,x265,12,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
4aadc0d13a3d4ff0b42bd1354037165f,laptop,windows-10,Seconds_That_Count,x265,1,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
17a3ee9827574a49b94ed7a0045db18f,laptop,windows-10,Seconds_That_Count,x265,2,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
4b50699396f44dfd8a6be063a984bafb,laptop,windows-10,Seconds_That_Count,x265,3,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
07d3f331391642238ddbc45c70ca0771,laptop,windows-10,Seconds_That_Count,x265,4,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
34bc81197ecf40f0b61c133107f7dbd6,laptop,windows-10,Seconds_That_Count,x265,5,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
31f2cf144c954d22b1af2afc26d0511c,laptop,windows-10,Seconds_That_Count,x265,6,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
6742de7140cf47148c5a037dbcd35e44,laptop,windows-10,Seconds_That_Count,x265,7,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
2be593f19776491dbc39a94e26fcdd2e,laptop,windows-10,Seconds_That_Count,x265,8,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
ba8a8248cc0d4326a17d7ef17384e2a3,laptop,windows-10,Seconds_That_Count,x265,9,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
c42d6bebae6d4b2e97e649b863aad80e,laptop,windows-10,Seconds_That_Count,x265,10,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
968f141e50fc4287b32d5559f2df8eaf,laptop,windows-10,Seconds_That_Count,x265,11,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
fda6e036d4504555a52de866c4c71564,laptop,windows-10,Seconds_That_Count,x265,12,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
697b4f61d01a4f0fb7c4dacd114ca467,laptop,windows-10,Seconds_That_Count,x265,1,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
dbaa3156466d4a0ea90d513e2a5bac17,laptop,windows-10,Seconds_That_Count,x265,2,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
b7ac5b78ad424596b3769dfedaf94c9d,laptop,windows-10,Seconds_That_Count,x265,3,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
d25698e9119c45dd8ac7c3904bc89bc8,laptop,windows-10,Seconds_That_Count,x265,4,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
c7f4fc07bd1142dfb82434bf0a536380,laptop,windows-10,Seconds_That_Count,x265,5,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ed38eb284d0f48c1b40fd1d50e3f4a06,laptop,windows-10,Seconds_That_Count,x265,6,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
a6e83bd58e424062aa761b149871d95a,laptop,windows-10,Seconds_That_Count,x265,7,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
d6b8ab4194654010b4af5f0343325869,laptop,windows-10,Seconds_That_Count,x265,8,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
33bf5841df01456783ad3118e457bb78,laptop,windows-10,Seconds_That_Count,x265,9,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
1af102dd41a142b89e0821df136403a4,laptop,windows-10,Seconds_That_Count,x265,10,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
765cf4a1cee64d8e9d7a842569cd357c,laptop,windows-10,Seconds_That_Count,x265,11,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ad7bbacf1c56430ba731344fefe3ed8d,laptop,windows-10,Seconds_That_Count,x265,12,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
acb88abba2cb4714aee56d014b3dcad6,laptop,windows-10,Seconds_That_Count,vp9,1,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
e847f888c83b414eb40cbd93a84eb644,laptop,windows-10,Seconds_That_Count,vp9,2,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
f72427fee25048a3b210f3ca22106e9f,laptop,windows-10,Seconds_That_Count,vp9,3,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
c488da0fb237403c87e07072f589c1e8,laptop,windows-10,Seconds_That_Count,vp9,4,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
b4332965206241caa95e1f9ab46391d0,laptop,windows-10,Seconds_That_Count,vp9,5,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
8ad2f2ceb3104a9ab44dcd402c40d29e,laptop,windows-10,Seconds_That_Count,vp9,6,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
05fe19688a9e44e7a7136d133cd6582d,laptop,windows-10,Seconds_That_Count,vp9,7,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
461cf96a1f654abd838bfbe65b1ca085,laptop,windows-10,Seconds_That_Count,vp9,8,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
edbc001a80524cfba7c67f2cda73a724,laptop,windows-10,Seconds_That_Count,vp9,9,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
a9784035956b437786f9cb0e89586831,laptop,windows-10,Seconds_That_Count,vp9,10,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
7de3e1fcb6754e4382590a494ac6cedc,laptop,windows-10,Seconds_That_Count,vp9,11,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
1b7970d94d3e4451b1293c3621c808f6,laptop,windows-10,Seconds_That_Count,vp9,12,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
8b9e44f60ab2457993594fedc4638edc,laptop,windows-10,Seconds_That_Count,vp9,1,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
ff12d2d222e147a08fb6e8356b33ced1,laptop,windows-10,Seconds_That_Count,vp9,2,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
ad6794336eb74d00a8ff33fbb377573d,laptop,windows-10,Seconds_That_Count,vp9,3,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
e6ca4cc127934c5e8bdc9873d7a432da,laptop,windows-10,Seconds_That_Count,vp9,4,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
814d8564c40148068eadeb438db54f43,laptop,windows-10,Seconds_That_Count,vp9,5,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
58e418fda19a4362a651502d24388c79,laptop,windows-10,Seconds_That_Count,vp9,6,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
b08ce4a00c22460faacc252f65481c47,laptop,windows-10,Seconds_That_Count,vp9,7,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
0a828bf3b447468aa22e41c5f8dfa5b3,laptop,windows-10,Seconds_That_Count,vp9,8,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
4eee498d5c1a47caaade776e17282c1f,laptop,windows-10,Seconds_That_Count,vp9,9,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
f71dcbf0b02a44178279ad829d979c69,laptop,windows-10,Seconds_That_Count,vp9,10,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
cf01c79bdb96424aaaa56ea2dfb3327b,laptop,windows-10,Seconds_That_Count,vp9,11,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
3bfa7eef53d44f429cdac1e5fbadc44f,laptop,windows-10,Seconds_That_Count,vp9,12,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
b4c5686a0c564c3f83b9fda44e7058e1,laptop,windows-10,Seconds_That_Count,vp9,1,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
8f83e79c095e4006aeaf1ab94f05deff,laptop,windows-10,Seconds_That_Count,vp9,2,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
d781652a05dd4e6e9b6e591eac92696f,laptop,windows-10,Seconds_That_Count,vp9,3,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
bb8e738deefa435ea970640c560e53d8,laptop,windows-10,Seconds_That_Count,vp9,4,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
7c731a4ad7dc478eb80be932c7bebc0e,laptop,windows-10,Seconds_That_Count,vp9,5,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
5adb91e266f04411a34a3221db0a4557,laptop,windows-10,Seconds_That_Count,vp9,6,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ab407ebfbffe46c6a88de2a1715362bd,laptop,windows-10,Seconds_That_Count,vp9,7,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
51646c7b156e4355af669998a83291f7,laptop,windows-10,Seconds_That_Count,vp9,8,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
a9bccbb51418448380e9b29aa936b4b7,laptop,windows-10,Seconds_That_Count,vp9,9,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
95b3c7f2e4bd4c8bbba50db15be4d044,laptop,windows-10,Seconds_That_Count,vp9,10,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
55aebcf9cfd34399a3d1b2f9e03a108c,laptop,windows-10,Seconds_That_Count,vp9,11,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
8c5b7db45fd648c98a657c4ea49d1750,laptop,windows-10,Seconds_That_Count,vp9,12,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
8b28cb9ed4404d09893833f69fc9e756,laptop,windows-10,Seconds_That_Count,av1,1,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
748b8f86bbb043409ab9e6ad8b0961ae,laptop,windows-10,Seconds_That_Count,av1,2,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
222e7139aff241a7a1e6c7257e127c65,laptop,windows-10,Seconds_That_Count,av1,3,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
96a24c702e84457fbff0596cf6efc175,laptop,windows-10,Seconds_That_Count,av1,4,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
d904efbb145b404ab97e851774b2d6b4,laptop,windows-10,Seconds_That_Count,av1,5,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
a5e8b80228a6461da77565f93380985d,laptop,windows-10,Seconds_That_Count,av1,6,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
30c7b7e35af747049dcbcc2e32490e6d,laptop,windows-10,Seconds_That_Count,av1,7,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
6cac998df1494a58a6fa00e35117a15b,laptop,windows-10,Seconds_That_Count,av1,8,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
b05e1b9c3fd441e58ead7f49837222f6,laptop,windows-10,Seconds_That_Count,av1,9,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
3430ca37e7fe45d29eb613ed769c1a43,laptop,windows-10,Seconds_That_Count,av1,10,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
080eb7ff38754245b2146f980dae6697,laptop,windows-10,Seconds_That_Count,av1,11,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
1d27e77ea4b8464db74f2256f3def6a1,laptop,windows-10,Seconds_That_Count,av1,12,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
3bec1172de27439ab198e5c1c203b32f,laptop,windows-10,Seconds_That_Count,av1,1,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
4a3140c0815f4eeebb87634f8ea87a65,laptop,windows-10,Seconds_That_Count,av1,2,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
7be4902018f34612a08d0b16ade054cd,laptop,windows-10,Seconds_That_Count,av1,3,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
b70b391e694b4f9691f56e8c3718db6b,laptop,windows-10,Seconds_That_Count,av1,4,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
13a5dd17a41b40b28efbd60a8067c450,laptop,windows-10,Seconds_That_Count,av1,5,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
d64ecd2e07d945a89e9c80aeee42b556,laptop,windows-10,Seconds_That_Count,av1,6,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
72a1a628e39947e2b2e9deb9f34e19a5,laptop,windows-10,Seconds_That_Count,av1,7,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
c00c7574857c49618292b2f949c33d53,laptop,windows-10,Seconds_That_Count,av1,8,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
8ca577269cf74eb1902f2f70d9702ab0,laptop,windows-10,Seconds_That_Count,av1,9,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
b763c3072bde4cc7a30b2ae7dc2bf555,laptop,windows-10,Seconds_That_Count,av1,10,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
2be0022b2d5e4a37b8277acae0985d69,laptop,windows-10,Seconds_That_Count,av1,11,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
a862bb8cbef14ddf81980565e734ce0b,laptop,windows-10,Seconds_That_Count,av1,12,6s,24,dashjs,enabled,localhost,-,Ren./Dec.
6a739e1a2ee64711ba0880f6811b0b02,laptop,windows-10,Seconds_That_Count,av1,1,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
f7f32fdc2fb8407f81bfd7ee8ed5aae2,laptop,windows-10,Seconds_That_Count,av1,2,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
434c38f75c204735ba9960874cd1943c,laptop,windows-10,Seconds_That_Count,av1,3,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
6935ea31b50b407e9ebb2523d60db067,laptop,windows-10,Seconds_That_Count,av1,4,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
e7856a5151894ccdb8d645dfbb9e6d59,laptop,windows-10,Seconds_That_Count,av1,5,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
892bc47d5f6b47fe80e64943eb91893c,laptop,windows-10,Seconds_That_Count,av1,6,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ce9bb1b7cd4e4a19b55a140264d2db30,laptop,windows-10,Seconds_That_Count,av1,7,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
f38a58f0278e42d2a0e6aec7018562f4,laptop,windows-10,Seconds_That_Count,av1,8,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
f31a7fb782824d819a4f047b2e186b43,laptop,windows-10,Seconds_That_Count,av1,9,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
efbad37b77a34d5f82f8620f8f4e44f6,laptop,windows-10,Seconds_That_Count,av1,10,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
7f236668a3c641148068d54d4d450630,laptop,windows-10,Seconds_That_Count,av1,11,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
ed48ed55edf341ecbdc9883ec2c82b73,laptop,windows-10,Seconds_That_Count,av1,12,10s,24,dashjs,enabled,localhost,-,Ren./Dec.
0d3967a18cc542f8b085693cf40bdc82,laptop,windows-10,Unspoken_Friend,x264,1,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
5d52ff71cfe64921bc9a55da4aa807c2,laptop,windows-10,Unspoken_Friend,x264,2,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
282289d59c3a4d9ebcec5a50fdcb94b5,laptop,windows-10,Unspoken_Friend,x264,3,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
9d9aa6a5ef524825864c39a0e41721b8,laptop,windows-10,Unspoken_Friend,x264,4,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
f4a652e19c304d0ebe4afe18ea430128,laptop,windows-10,Unspoken_Friend,x264,5,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
5f3dd7cc930f4eb2b913beafefd11d6b,laptop,windows-10,Unspoken_Friend,x264,6,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
60017df6f90b487db2d329e45ac2e9ad,laptop,windows-10,Unspoken_Friend,x264,7,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
be460a55f3314bf9a8754120a603dd4c,laptop,windows-10,Unspoken_Friend,x264,8,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
ae333b5cec0241979468b81f0332ad04,laptop,windows-10,Unspoken_Friend,x264,9,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
ea3d3fc505044f0bb702a6ab119a12e5,laptop,windows-10,Unspoken_Friend,x264,10,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
d418ca245e9e42e0a5f484de96b2e5cd,laptop,windows-10,Unspoken_Friend,x264,11,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
0321ee5bf9e341fda8eb343c81b96098,laptop,windows-10,Unspoken_Friend,x264,12,2s,24,dashjs,enabled,localhost,-,Ren./Dec.
